ELEV,y2,x2
-5600,134.905624296,15.1667094763
-5600,128.407519603,21.054965691
-5550,134.928725025,15.1457767556
-5550,128.368427311,21.0903891634
-5500,134.951234796,15.125379531
-5500,128.303594199,21.1491376737
-2900,95.0543966952,51.2778910697
-2900,94.464275969,51.8126288428
-3650,147.468525864,3.78283883604
-3650,146.423327533,4.72994508574
-3650,145.992723748,5.12013661599
-3650,145.323755644,5.72632192394
-3700,147.442754509,3.8061915439
-3700,146.539177346,4.6249678017
-4800,164.765135085,-11.8904800087
-4850,170.640002476,-17.2139898715
-4850,168.944367571,-15.6774906553
-5400,134.994569853,15.0861114784
-5400,128.158585862,21.2805369482
-5450,134.973175985,15.1054975269
-5450,128.23362423,21.2125409468
-5050,135.121299942,14.9712750349
-5050,127.317946319,22.0422822957
-5100,135.107247217,14.9840089085
-5100,127.375116981,21.9904771123
-5150,135.092288035,14.9975641676
-5150,127.424068438,21.9461197597
-5200,135.074704127,15.0134978227
-5200,127.462280831,21.9114936069
-5250,135.055504038,15.0308959796
-5250,127.503227089,21.8743901644
-5300,135.035795493,15.0487548733
-5300,127.55955639,21.8233473799
-5350,135.015436612,15.067203069
-5350,127.633889386,21.7559905505
-4700,135.250945848,14.8537964241
-4700,125.89347499,23.3330666936
-4750,135.226596542,14.8758605426
-4750,126.022802154,23.2158769104
-4800,135.205257998,14.8951964594
-4800,126.136172613,23.1131462931
-4850,135.185582618,14.913025301
-4850,126.372749101,22.8987725572
-4900,135.167383213,14.929516688
-4900,126.585706005,22.7058017038
-4950,135.150499671,14.9448157062
-4950,126.736709623,22.5689698067
-5000,135.135352807,14.958541034
-5000,126.847081357,22.4689564829
-4650,135.27562727,14.8314313582
-4650,125.520555299,23.6709877942
-4550,158.719990588,-6.41267358124
-4550,135.322964129,14.7885370736
-4550,125.094226329,24.0573057012
-4600,159.427055329,-7.05338014901
-4600,135.300190462,14.8091734267
-4600,125.168110445,23.9903556252
-4350,156.211769132,-4.13984923094
-4350,135.428117829,14.6932520703
-4350,124.691828833,24.4219381083
-4400,158.217124425,-5.95700151217
-4400,157.793997494,-5.573585132
-4400,156.44900581,-4.35482119774
-4400,135.399526764,14.7191598575
-4400,124.82311867,24.3029698502
-4450,158.350372376,-6.07774411572
-4450,135.372557926,14.7435976646
-4450,124.915667286,24.2191069409
-4500,158.491974399,-6.20605675927
-4500,135.347077007,14.7666871941
-4500,125.000578028,24.1421650895
-4300,155.988415168,-3.9374570832
-4300,135.46192527,14.6626174643
-4300,124.484442451,24.6098612355
-4250,155.771139294,-3.74057259506
-4250,135.501866148,14.6264250461
-4250,124.299402039,24.7775355658
-4000,154.689320028,-2.76028229282
-4000,135.680369752,14.4646740424
-4000,123.924667801,25.1171009176
-4000,117.756199674,30.706657027
-4000,115.511908387,32.7403211095
-4000,110.083469889,37.6592995246
-4000,104.317303492,42.8843100043
-4050,155.028529421,-3.06765681323
-4050,135.633223367,14.5073957296
-4050,123.989050532,25.0587605193
-4050,110.036049649,37.7022693648
-4050,108.377003715,39.2056134926
-4050,106.973288767,40.4775895002
-4050,105.767081387,41.570594067
-4050,104.857976024,42.3943797023
-4050,104.488847123,42.7288657788
-4100,155.187231854,-3.21146499025
-4100,135.594465629,14.5425160455
-4100,124.062036662,24.9926241535
-4100,109.980894273,37.7522483969
-4100,108.579127284,39.0224592627
-4150,155.345578287,-3.3549505768
-4150,135.558583353,14.5750307627
-4150,124.124083161,24.9364007314
-4150,109.851344284,37.8696400931
-4150,108.73341975,38.8826471762
-4200,155.524279759,-3.5168808787
-4200,135.530129176,14.6008145088
-4200,124.197164092,24.8701784602
-4200,109.700938715,38.0059300676
-4200,108.882843823,38.7472465843
-3650,153.989428323,-2.12607556939
-3650,137.337757494,12.9628324855
-3700,154.077824028,-2.20617531959
-3700,137.16866866,13.1160522967
-3750,154.161272762,-2.28179237184
-3750,136.981289675,13.2858457251
-3800,154.239512266,-2.35268908207
-3800,136.661983589,13.575184869
-3850,154.318484541,-2.42424979312
-3850,135.855811134,14.3056978709
-3900,154.40255002,-2.50042570962
-3900,135.783713444,14.3710291774
-3900,123.752414574,25.2731881437
-3900,118.028474602,30.459935158
-3900,115.224279625,33.0009558524
-3900,110.198810009,37.5547840988
-3900,103.946256583,43.2205340834
-3950,154.516478779,-2.60366223076
-3950,135.727405572,14.4220525442
-3950,123.846075965,25.1883168938
-3950,117.92404294,30.554565886
-3950,115.338802448,32.8971810202
-3950,110.137929388,37.6099510607
-3950,104.138187551,43.0466158772
-3300,153.425053422,-1.6146673708
-3300,147.631687037,3.63499037329
-3350,153.480027995,-1.66448256833
-3350,147.609064296,3.65548996463
-3400,153.544851397,-1.72322228086
-3400,147.586730141,3.67572805511
-3450,153.608745684,-1.78112007519
-3450,147.563759597,3.69654280849
-3450,145.062814125,5.96277402729
-3450,137.577501737,12.7455882897
-3500,153.68096194,-1.84655882099
-3500,147.539684948,3.71835804716
-3500,145.122640998,5.90856191851
-3500,137.542696425,12.7771271156
-3550,153.776621513,-1.93324072301
-3550,147.515081344,3.74065259756
-3550,145.18504405,5.85201540667
-3550,137.507372663,12.8091357351
-3600,153.881708667,-2.02846542566
-3600,147.491582455,3.76194611048
-3600,145.253655518,5.78984313853
-3600,137.427060923,12.8819102012
-3000,150.745317827,0.81357448129
-3000,149.157312333,2.25254532885
-3050,150.798884281,0.765035249721
-3050,149.102671558,2.30205805512
-3100,150.856862473,0.712498323155
-3100,149.039153794,2.35961466435
-3100,148.674125815,2.69038469133
-3100,147.729447869,3.54640441525
-3150,153.23470793,-1.44218584289
-3150,152.629472223,-0.893751632839
-3150,150.921983024,0.653489349537
-3150,148.933080108,2.4557333123
-3150,148.784613728,2.59026609222
-3150,147.70200858,3.57126852149
-3200,153.305983657,-1.50677232797
-3200,152.431879534,-0.714703058518
-3200,150.995806477,0.58659424266
-3200,147.678103798,3.59292983498
-3250,153.37132127,-1.56597799229
-3250,152.318330645,-0.611810756719
-3250,151.079688215,0.510584823829
-3250,147.654636638,3.6141945967
-4750,168.439823766,-15.2202983915
-4750,167.513595254,-14.3809966182
-4700,168.094356686,-14.9072534694
-4700,167.901355247,-14.7323652554
-4800,168.678104175,-15.4362161345
-4800,167.103426797,-14.0093225564
-4800,164.34298597,-11.5079496755
-4800,163.117312479,-10.3973058972
-4850,163.958658222,-11.1596911673
-4850,163.350113389,-10.6082583931
-4750,160.781136779,-8.28038077324
-4750,160.012894866,-7.58423852385
-4800,160.505519382,-8.03063012635
-4800,160.307926591,-7.85158145939
-3300,152.209971915,-0.513621515948
-3300,151.178514826,0.42103311065
-3350,152.096642701,-0.410928272345
-3350,151.294084501,0.31630967331
-3400,151.956374145,-0.283823949908
-3400,151.436201259,0.187530602961
-3000,148.560407499,2.79343052003
-3000,147.78705566,3.49420312739
-2950,148.498892126,2.84917266205
-2950,147.8170849,3.4669921383
-2900,148.447662734,2.89559416462
-2900,147.850088533,3.43708590308
-2850,148.397988254,2.94060668496
-2850,147.886271408,3.40429879783
-2800,148.339877145,2.99326405365
-2800,147.934562271,3.36054004291
-2750,148.259632242,3.06597795596
-2750,147.994199738,3.30649956484
-2850,150.606256623,0.939584761559
-2850,149.309982241,2.1142035237
-2900,150.650001898,0.899944989863
-2900,149.257505795,2.16175504372
-2950,150.696071264,0.858199244096
-2950,149.209489659,2.20526485595
-2550,150.354245478,1.1679446088
-2550,149.645546664,1.81013189131
-2600,150.396743703,1.12943485124
-2600,149.598986109,1.85232272828
-2650,150.43957918,1.09061949212
-2650,149.544874899,1.90135559017
-2700,150.481157083,1.05294368421
-2700,149.483941866,1.9565700456
-2750,150.522672819,1.01532420893
-2750,149.422760448,2.01200957456
-2800,150.564406768,0.977506999685
-2800,149.363824441,2.0654144251
-2450,150.257336845,1.25575834612
-2450,149.73906582,1.72538952794
-2500,150.306862084,1.21088106133
-2500,149.689223601,1.77055404392
-3750,147.414885062,3.83144543708
-3750,146.667623269,4.5085765555
-3800,147.386531175,3.85713830595
-3800,146.746457584,4.43714085796
-3850,147.352672419,3.88781941104
-3850,146.823343882,4.36747035506
-3950,147.275644939,3.95761784575
-3950,146.959548957,4.24404815429
-3900,147.313081449,3.92369476064
-3900,146.890820901,4.3063260679
-5650,134.859631523,15.2083858181
-5650,128.445632754,21.0204294669
-5700,134.779921882,15.2806146926
-5700,128.481774008,20.9876800769
-5750,134.706872762,15.3468081377
-5750,134.641337349,15.4061930385
-5750,134.164338083,15.8384258242
-5750,128.515863637,20.9567897669
-5800,134.08552685,15.9098406065
-5800,128.549720777,20.926110127
-6500,133.679321982,16.2779230632
-6500,128.944749205,20.5681551985
-6450,133.702742421,16.2567006365
-6450,128.913698439,20.596291844
-5950,133.963567282,16.0203542435
-5950,128.627392053,20.8557283163
-6400,133.725026038,16.2365083422
-6400,128.882548157,20.6245186657
-6350,133.74814441,16.2155596343
-6350,128.852816407,20.6514600843
-5900,133.998880083,15.9883555563
-5900,128.601375633,20.8793030896
-5850,134.039268112,15.9517579516
-5850,128.576004441,20.9022931898
-6300,133.775183055,16.1910585717
-6300,128.824059598,20.6775180613
-6000,133.928982076,16.0516936207
-6000,128.654539396,20.8311287572
-6750,133.577873621,16.369850474
-6750,129.095059705,20.4319513708
-6700,133.597682229,16.3519009076
-6700,129.063736327,20.4603350433
-6650,133.616365064,16.3349714608
-6650,129.0334221,20.4878042731
-6600,133.635376189,16.3177445335
-6600,129.003619251,20.5148101191
-6550,133.656876414,16.2982621093
-6550,128.974447834,20.5412437923
-6150,133.844649988,16.1281111242
-6150,128.741405157,20.7524153658
-6900,133.513235015,16.4284227329
-6900,129.186810791,20.3488111431
-6200,133.819623731,16.1507886618
-6200,128.769319536,20.727120757
-6250,133.796904729,16.1713754807
-6250,128.796275813,20.7026943318
-6850,133.532602836,16.4108725861
-6850,129.156574725,20.3762095477
-6050,133.89847873,16.0793342211
-6050,128.682562129,20.8057359628
-6800,133.552962362,16.3924238065
-6800,129.126255469,20.4036833355
-3050,148.611591783,2.74704989187
-3050,147.757627883,3.52086910154
-2350,150.115489333,1.38429343964
-2350,149.871420236,1.60545660132
-2400,150.196608118,1.31078766955
-2400,149.796971432,1.67291836957
-7000,133.467085442,16.4702411596
-7000,129.247282371,20.2940148331
-6950,133.490082234,16.4494026206
-6950,129.217046654,20.3214129222
-6100,133.870904094,16.1043209716
-6100,128.711986971,20.7790726489
-7150,133.40550222,16.5260447832
-7150,129.336419492,20.2132432497
-7100,133.425312765,16.5080934622
-7100,129.307553528,20.2394001373
-7050,133.445123468,16.4901419977
-7050,129.277517212,20.2666175387
-7300,133.328682581,16.5956548827
-7300,129.424371871,20.1335452197
-7250,133.353720602,16.5729666854
-7250,129.395261373,20.159923692
-7200,133.381341452,16.5479380575
-7200,129.365679031,20.1867297245
-8050,131.811852917,17.9701297672
-8050,129.965634397,19.6430802946
-8200,131.730505396,18.043842806
-8200,130.065182358,19.5528749303
-8100,131.784757373,17.9946823886
-8100,130.005723154,19.6067538762
-8150,131.757662073,18.0192347888
-8150,130.034387895,19.5807793269
-7500,133.187922686,16.7232044329
-7500,129.541020527,20.0278440645
-7450,133.231012733,16.6841583956
-7450,129.510811357,20.0552180977
-7400,133.267793275,16.6508297147
-7400,129.480559215,20.08263107
-7350,133.300303438,16.6213706375
-7350,129.452839758,20.1077490497
-7950,131.872846884,17.9148600965
-7950,129.867398287,19.7320969256
-8000,131.841712937,17.9430721158
-8000,129.91686746,19.6872704449
-7700,132.035990127,17.7670278806
-7700,129.662308932,19.9179386013
-7850,131.938589353,17.8552875719
-7850,129.783357853,19.8082501468
-7650,132.879874588,17.0023421527
-7650,132.479506725,17.3651354084
-7650,132.077137164,17.729742502
-7650,129.63187096,19.945519964
-7900,131.903981158,17.8866477803
-7900,129.823865502,19.7715441493
-7600,133.035084641,16.8616985954
-7600,132.410915449,17.4272893785
-7600,132.136985605,17.67551085
-7600,129.60153532,19.9730085973
-7550,133.142258393,16.7645831219
-7550,132.337057481,17.4942157605
-7550,132.236513952,17.5853232586
-7550,129.57124314,20.0004578504
-8250,131.700325229,18.0711905581
-8250,130.095568095,19.525340901
-8350,131.641671847,18.1243393081
-8350,130.149382388,19.4765770909
-8300,131.670824008,18.0979230834
-8300,130.122535635,19.5009042703
-7750,131.999257419,17.8003132168
-7750,129.700674317,19.8831738162
-7800,131.968068738,17.8285748335
-7800,129.74371999,19.844167988
-4000,147.198343871,4.02766419274
-4000,147.05079332,4.16136709386
-3700,145.82173449,5.27507849687
-3700,145.438247683,5.62257498698
-3350,143.610669681,7.27863441334
-3350,143.311281004,7.54992540051
-3300,144.844543063,6.16056030435
-3300,143.910536588,7.00691007796
-3300,143.02468219,7.80962685621
-3300,139.114729131,11.3526300063
-3300,138.58653602,11.8312520841
-3300,137.68227468,12.6506483089
-3350,144.931003995,6.08221374957
-3350,137.645775771,12.6837217876
-3400,144.999165284,6.020449411
-3400,137.611858655,12.714455775
-3150,141.575566118,9.12274308243
-3150,140.979945444,9.66246463258
-3150,139.858216587,10.6789190027
-3150,139.18260784,11.2911217286
-3150,138.492082169,11.9168414216
-3150,137.785279093,12.5573108811
-3200,141.775605046,8.94147784989
-3200,140.766753049,9.85564887725
-3200,140.456227793,10.1370312728
-3200,140.187192679,10.3808173852
-3200,139.946124468,10.599261295
-3200,139.160560296,11.3111001054
-3200,138.530929427,11.8816399869
-3200,137.751788158,12.587658685
-3250,142.110323398,8.63817288528
-3250,139.138222568,11.3313414331
-3250,138.561712159,11.8537462201
-3250,137.717749316,12.618502975
-3100,139.799573519,10.7320584071
-3100,139.206946184,11.269067543
-3100,141.443652667,9.24227642905
-3100,141.132971408,9.52380018735
-3400,139.063123759,11.3993922032
-3400,138.636616069,11.7858720581
-3350,139.089688296,11.3753207534
-3350,138.611360162,11.808757693
-2850,139.591495868,10.9206079269
-2850,139.338291978,11.150048579
-2900,139.640279744,10.8764024278
-2900,139.313892404,11.1721582479
-3600,138.870932164,11.5735465774
-3600,138.809110409,11.6295663477
-3550,138.956406083,11.4960944031
-3550,138.756249374,11.6774663639
-3500,139.005142825,11.4519316142
-3500,138.710002277,11.7193731609
-3450,139.037050463,11.4230185149
-3450,138.66891447,11.7566048682
-3100,138.45212914,11.95304485
-3100,137.818235225,12.5274476897
-3050,139.756934808,10.7706954654
-3050,139.23046902,11.2477523302
-2750,139.461579672,11.0383314609
-2750,139.417556577,11.0782229793
-3000,139.714787001,10.8088876924
-3000,139.255450984,11.2251149283
-2800,139.530510171,10.9758701038
-2800,139.362223726,11.1283628307
-2950,139.674550975,10.8453475587
-2950,139.285535397,11.1978539439
-3050,138.396090338,12.0038243989
-3050,137.850669241,12.4980576128
-3000,138.258683997,12.1283351264
-3000,137.992358903,12.3696655546
-2700,122.640901109,26.2803858385
-2700,120.92563664,27.8346723797
-2650,122.603033478,26.3146995844
-2650,121.003820938,27.7638256947
-2600,122.554059476,26.359077366
-2600,121.099013397,27.6775670681
-2450,122.3932934,26.5047555124
-2450,121.455094986,27.3549038103
-2400,122.303229581,26.5863668233
-2400,121.777461497,27.0627914632
-2550,122.503788984,26.4046299617
-2550,121.177895058,27.6060884674
-2500,122.453055489,26.4506021079
-2500,121.280978632,27.5126793083
-3100,122.929019262,26.0193076346
-3100,120.287819411,28.4126303289
-3050,122.893951686,26.051084111
-3050,120.348604695,28.3575497566
-2350,122.154988568,26.7206953864
-2350,121.98247611,26.8770175142
-3000,122.859569324,26.0822396808
-3000,120.407664929,28.304032338
-2950,122.825852296,26.1127923587
-2950,120.469651113,28.24786357
-2900,122.792792062,26.1427498827
-2900,120.539482793,28.1845856077
-2850,122.754727827,26.177241782
-2850,120.614933245,28.1162161971
