x2,y,ELEV
79.9797928123,146.600171054,-5700
72.7376236115,144.851678315,-5050
73.6030170503,145.060612144,-5050
69.5861705428,144.090816112,-4600
70.6323969202,144.343408833,-4600
69.6800959705,144.113492734,-4550
70.5210496668,144.316526022,-4550
69.7947059472,144.141163271,-4500
70.3939395597,144.285837552,-4500
69.9806972039,144.186067546,-4450
70.1578219127,144.228831152,-4450
69.1079823025,143.97536608,-4950
71.198745897,144.480143705,-4950
69.1701000948,143.990363315,-4900
71.1222179089,144.461667385,-4900
69.2342626594,144.005854223,-4850
71.0414394188,144.442164858,-4850
69.2994615829,144.021595341,-4800
70.96823416,144.424490752,-4800
69.3648183841,144.037374577,-4750
70.8888255902,144.405318968,-4750
69.4349477361,144.05430606,-4700
70.8131553006,144.387049724,-4700
69.5069325748,144.071685516,-4650
70.7298662987,144.366941078,-4650
72.4179505373,144.774498946,-5150
73.8426181035,145.11845955,-5150
72.5628614711,144.809485109,-5100
73.7462261348,145.095187426,-5100
68.9743327589,143.943098779,-5050
71.3691993365,144.521296651,-5050
69.0458665192,143.960369331,-5000
71.2825686486,144.500381215,-5000
60.2031926603,141.825463254,-4150
60.9065500112,141.995276357,-4150
61.7014546177,142.187191913,-4150
63.990896625,142.739936901,-4150
60.0643198438,141.791934887,-4200
61.1743716861,142.059937129,-4200
61.5159137748,142.142396382,-4200
64.0199087615,142.746941365,-4200
59.9484193866,141.763952786,-4250
64.0499306503,142.754189615,-4250
59.8313031253,141.735677151,-4300
64.0804432977,142.76155635,-4300
59.7127907575,141.707064451,-4350
64.1111382506,142.768967099,-4350
62.4477156164,142.367363337,-3550
63.6356355717,142.654165448,-3550
62.4946159736,142.378686593,-3500
63.6013735911,142.645893504,-3500
62.5418378018,142.390087462,-3450
63.5670107167,142.6375972,-3450
62.5883842941,142.401325284,-3400
63.5306899545,142.628828199,-3400
62.6342699579,142.41240356,-3350
63.4880845555,142.618541884,-3350
62.7490798771,142.440122369,-3250
63.3858788228,142.593866131,-3250
62.6906013798,142.426003778,-3300
63.4364005444,142.6060637,-3300
62.1525152555,142.296092469,-3850
63.8183654895,142.698282332,-3850
62.2038348057,142.30848266,-3800
63.7887131357,142.691123299,-3800
62.254827802,142.320794011,-3750
63.7593010423,142.684022273,-3750
62.3053731651,142.332997288,-3700
63.7301263265,142.676978558,-3700
62.3529518792,142.344484321,-3650
63.7015354135,142.670075791,-3650
62.4004986898,142.355963651,-3600
63.6703052512,142.662535825,-3600
65.5737049449,143.122077773,-5250
66.5634738588,143.361039845,-5250
57.7212589139,141.226244565,-4700
64.3490591111,142.826408853,-4700
57.8440156364,141.255881989,-4650
64.3127481005,142.817642206,-4650
57.9607897595,141.284075021,-4600
64.2766206219,142.80891987,-4600
58.0783937289,141.312468404,-4550
64.2406753132,142.800241516,-4550
58.2117606954,141.344667482,-4500
64.2049108257,142.791606817,-4500
58.3731380231,141.383629163,-4450
64.1730815583,142.783922208,-4450
59.561696796,141.670585506,-4400
64.1420171256,142.776422254,-4400
57.4426716994,141.158984645,-4800
64.4373132127,142.847716234,-4800
57.585671934,141.193509504,-4750
64.389297342,142.836123657,-4750
39.5445569638,136.837803686,-3100
42.4426632322,137.537499816,-3100
47.106506223,138.663501623,-3250
47.6009920389,138.782886414,-3250
47.1727508354,138.679495205,-3200
47.5414212692,138.768504113,-3200
47.2509543471,138.698376049,-3150
47.4585518238,138.748496762,-3150
40.0901385662,136.969524644,-3700
41.1557274879,137.226792107,-3700
40.157578697,136.985806863,-3750
41.0629721838,137.204397991,-3750
40.2260710302,137.002343116,-3800
40.9727324294,137.18261121,-3800
40.3119463531,137.023076183,-3850
40.8543739388,137.154035661,-3850
40.4294698047,137.051450127,-3900
40.6948759837,137.115527721,-3900
39.5950549398,136.849995522,-3150
42.3556992259,137.516503906,-3150
39.6419830157,136.86132547,-3200
42.2435193363,137.48942007,-3200
39.819282909,136.904131371,-3400
41.7554744416,137.371590325,-3400
39.8608987807,136.914178782,-3450
41.646642029,137.345314677,-3450
39.9024701667,136.924215452,-3500
41.5329989022,137.317877569,-3500
39.9487713305,136.935394044,-3550
41.4323707191,137.293582687,-3550
39.9963424387,136.94687924,-3600
41.3420991307,137.27178822,-3600
40.0433905338,136.958238165,-3650
41.2481702543,137.249110766,-3650
39.6886944804,136.872603121,-3250
42.1295255191,137.461898294,-3250
39.7355793196,136.883922631,-3300
42.0150722886,137.4342656,-3300
39.7778756884,136.894134335,-3350
41.8790005257,137.401413497,-3350
42.8384090287,137.633045589,-2850
43.9343071507,137.897630668,-2850
42.7632035666,137.61488857,-2900
43.9693066534,137.906080674,-2900
43.0914641126,137.694141231,-2700
43.7409265236,137.85094236,-2700
42.9983340471,137.671656636,-2750
43.8060195595,137.866657914,-2750
42.9167115922,137.651950348,-2800
43.8726463295,137.882743761,-2800
43.2038139791,137.721266105,-2650
43.6244645996,137.822824703,-2650
49.0436564706,139.131192041,-5650
53.2701558971,140.151605035,-5650
78.7304053026,146.298528696,-5650
82.0387023633,147.097258086,-5650
83.6713261008,147.491426004,-5650
85.1774746967,147.855058751,-5650
86.0138206331,148.056979579,-5650
48.9792164733,139.115634152,-5600
53.4175664949,140.187194698,-5600
78.4561208052,146.232307591,-5600
82.236977132,147.145127997,-5600
83.4700704303,147.442836407,-5600
48.9309077324,139.103970867,-5550
53.5668048604,140.223225643,-5550
76.6986445057,145.807996246,-5550
82.4581695824,147.198530974,-5550
83.2434507344,147.388123119,-5550
48.8926930321,139.094744608,-5500
53.7431762271,140.265807368,-5500
75.6621470138,145.557752392,-5500
5.39881773495,128.593923233,-1550
5.43749879846,128.603262087,-1550
4.91668745501,128.477521466,-1850
5.68728373592,128.66356821,-1850
5.00955416223,128.499942478,-1800
5.65105852137,128.654822278,-1800
5.05792402633,128.51162052,-1750
5.61514006519,128.646150406,-1750
5.12326220003,128.527395258,-1700
5.57177863203,128.635681561,-1700
5.18659361279,128.5426855,-1650
5.52713420472,128.624902959,-1650
5.24178997551,128.556011678,-1600
5.48231474558,128.614082099,-1600
3.74304674803,128.194166825,-2050
5.85291766046,128.703557571,-2050
3.80152478997,128.208285306,-2000
5.79986674971,128.690749373,-2000
3.68452849382,128.180038635,-2100
5.9059599069,128.716363676,-2100
3.88476417886,128.228381974,-1950
5.75908362154,128.680903014,-1950
4.02178715939,128.261463732,-1900
5.72329144345,128.67226163,-1900
4.14897118919,128.29217005,-1850
4.59925634729,128.40088338,-1850
4.35817169826,128.342677786,-1800
4.38637194583,128.349486233,-1800
3.50954260876,128.13779141,-2400
6.43134624852,128.843208849,-2400
6.98092382243,128.975894564,-2400
7.98956756671,129.219413628,-2400
3.53717572994,128.144462935,-2350
6.30032275484,128.811575561,-2350
7.12193180669,129.00993843,-2350
7.93435114477,129.206082606,-2350
-7.35473213074,125.514805814,-4550
-6.86050215963,125.634128837,-4550
10.1672382754,129.745173426,-3950
10.461360239,129.816183935,-3950
13.9617030699,130.661279355,-3950
15.1364555409,130.944902412,-3950
9.76900626024,129.649027401,-3800
11.4005932271,130.042945008,-3800
12.7622496129,130.371692685,-3800
15.502220143,131.033209759,-3800
17.4572498094,131.505216844,-3800
20.0339419558,132.127313261,-3800
20.5983437526,132.26357802,-3800
