x2,y,ELEV
23.8540745521,117.772627073,-3700
24.147435393,117.80616594,-3700
22.6385638795,117.633662205,-3850
24.3242125371,117.826376221,-3850
35.214432208,119.071415016,-1950
35.804382967,119.138861918,-1950
35.3681254902,119.088986204,-1900
35.6532737446,119.121586156,-1900
28.7746370218,118.335176898,-3750
29.1817451992,118.381720079,-3750
29.5268192462,118.421171127,-3800
30.0156823412,118.477061048,-3800
23.4614659516,117.727741574,-3950
23.4805809113,117.729926918,-3950
23.3847257926,117.718968154,-3900
23.5944372071,117.742943689,-3900
23.3049601142,117.709848837,-3850
23.6762296327,117.752294717,-3850
24.4660007538,117.842586347,-4000
25.5188708518,117.962957116,-4000
26.5118927275,118.076485658,-4000
27.3194972834,118.168816119,-4000
24.4195277803,117.837273263,-3950
25.5658907082,117.968332723,-3950
26.4723445886,118.071964264,-3950
27.4358275777,118.182115734,-3950
26.0070901384,118.018773433,-3750
26.2937923522,118.051551043,-3750
26.5947680263,118.085960486,-4100
27.1214008798,118.146168485,-4100
26.5531276982,118.0811999,-4050
27.2205965532,118.157509162,-4050
26.6377544236,118.090874963,-4150
27.018439687,118.13439731,-4150
26.8108377937,118.110662949,-4200
26.8212182749,118.111849711,-4200
24.7942281694,117.880111381,-4350
25.218161695,117.928578143,-4350
24.8604382957,117.887680941,-4400
25.1091748816,117.916118081,-4400
24.721686007,117.871817902,-4300
25.2677348633,117.934245661,-4300
24.6717890758,117.866113369,-4250
25.3108008849,117.939169241,-4250
24.6325459857,117.861626851,-4200
25.3544603807,117.944160671,-4200
24.5946983623,117.857299871,-4150
25.3982421928,117.949166085,-4150
24.5546659217,117.85272311,-4100
25.4360521544,117.953488759,-4100
24.5130884165,117.847969706,-4050
25.4744294872,117.957876298,-4050
8.47319316933,116.014187428,-2400
9.98198707037,116.18668229,-2400
8.5230802579,116.019890835,-2350
9.93791753028,116.181643981,-2350
-4.44610855057,114.537171139,-4400
-4.44440514148,114.537365884,-4400
12.2642300334,116.447602741,-4150
13.8384958942,116.627582771,-4150
15.0359371629,116.764481831,-3900
15.6542302282,116.835169005,-3900
12.8286715658,116.512133267,-4500
13.3279381949,116.569212586,-4500
12.6002475371,116.486018387,-4300
13.5632551758,116.596115511,-4300
12.5518290211,116.480482876,-4250
13.6322474578,116.604003145,-4250
12.771521287,116.505599485,-4450
13.3929892969,116.576649639,-4450
12.6572245312,116.492532357,-4350
13.5067195004,116.589651995,-4350
12.7185718574,116.499545972,-4400
13.4515944209,116.583349748,-4400
20.9246988729,117.437722317,-4300
21.3611649078,117.487621875,-4300
19.5769805744,117.283642636,-4250
19.7826602089,117.307157233,-4250
20.5301066503,117.392610038,-4200
21.5360858872,117.507619947,-4200
20.7030282983,117.412379535,-4250
21.4486695586,117.49762596,-4250
16.0459654336,116.879954651,-4300
16.0925428409,116.885279675,-4300
15.9889321862,116.87343425,-4250
16.1600940487,116.893002557,-4250
15.9318127114,116.86690399,-4200
16.2290902822,116.900890642,-4200
18.3126026437,117.139090954,-4300
18.8306316758,117.19831531,-4300
12.4447320077,116.468238868,-4200
13.71946094,116.613973942,-4200
15.3127713531,116.796131267,-3850
15.4324297461,116.809811371,-3850
15.7633650152,116.847645984,-4000
16.824814751,116.968997632,-4000
15.8015837481,116.852015391,-4050
16.395534777,116.91991963,-4050
15.8786306074,116.860823876,-4150
16.2874586115,116.907563679,-4150
15.8403141966,116.856443301,-4100
16.3407966652,116.913661623,-4100
12.8839847652,116.518457022,-4550
13.2622750453,116.561705559,-4550
13.043745243,116.53672185,-4600
13.0952956593,116.54261542,-4600
18.0101459239,117.104512189,-4200
19.0840756028,117.227290622,-4200
19.3948757282,117.262823259,-4200
20.0271474231,117.335108558,-4200
17.8960180307,117.091464366,-4150
21.619819085,117.517192856,-4150
18.1403066957,117.119392991,-4250
18.9677083917,117.213986787,-4250
11.8302592137,116.397988452,-3950
14.5328099315,116.706961144,-3950
15.7258427509,116.843356202,-3950
16.9621227186,116.984695547,-3950
17.4186341766,117.036886824,-3950
22.5062878761,117.618539575,-3950
9.24827369548,116.102799536,-1950
9.44977050787,116.125835926,-1950
34.5565044913,118.996196557,-2550
36.878162193,119.261623151,-2550
34.8752886776,119.032641982,-2200
36.2446971947,119.189201425,-2200
34.9267561287,119.038526067,-2150
36.1648905159,119.180077421,-2150
34.9865962514,119.045367368,-2100
36.0866530694,119.171132821,-2100
35.0464328038,119.052208261,-2050
36.0077954127,119.162117315,-2050
35.1251949859,119.061212852,-2000
35.9186657392,119.151927447,-2000
34.6469246958,119.006533967,-2450
36.6799962516,119.238967567,-2450
34.6909552077,119.011567814,-2400
36.5752994695,119.226997968,-2400
34.7308397428,119.016127666,-2350
36.4824036071,119.216377526,-2350
34.7789906842,119.021632586,-2300
36.3998036127,119.206934172,-2300
34.827140329,119.027137358,-2250
36.3274281872,119.198659756,-2250
34.6017150099,119.00136531,-2500
36.7634177808,119.248504844,-2500
8.96939050834,116.070915846,-2050
9.65213052986,116.148971004,-2050
9.08487752642,116.084119052,-2000
9.57532841983,116.140190501,-2000
8.87231104746,116.059817108,-2100
9.71564750787,116.156232666,-2100
8.70443010684,116.040623897,-2200
9.80581873984,116.166541612,-2200
8.63168514873,116.032307233,-2250
9.84913681626,116.171494008,-2250
8.57689343175,116.026043098,-2300
9.89229278388,116.176427872,-2300
8.78560730331,116.049904588,-2150
9.76084192701,116.161399578,-2150
17.7850355065,117.078776142,-4100
21.7002777206,117.526391396,-4100
17.6766752428,117.066387711,-4050
21.991708679,117.559709627,-4050
17.5591241279,117.052948524,-4000
22.4349191461,117.610380251,-4000
11.6424726904,116.376519509,-3800
25.8482903765,118.00061844,-3800
26.3362362043,118.056403493,-3800
28.4940108885,118.303093943,-3800
11.5842231069,116.369860048,-3750
30.2705343892,118.506197346,-3750
11.4696151595,116.356757342,-3650
30.6448597204,118.548992586,-3650
11.5265312799,116.363264353,-3700
30.4539693793,118.527168795,-3700
11.7038139224,116.383532426,-3850
25.7025676304,117.983958494,-3850
26.3798950566,118.061394849,-3850
27.8267460063,118.226808001,-3850
11.7667120887,116.390723342,-3900
22.5682216257,117.625620233,-3900
24.3736577108,117.832029106,-3900
25.6110556671,117.973496267,-3900
26.4253769698,118.066594629,-3900
27.5710397641,118.197574046,-3900
56.2290242613,121.473936098,-6550
57.0195533744,121.564314387,-6550
56.1509672701,121.465012129,-6500
57.0715348977,121.570257243,-6500
56.0836499557,121.457315988,-6450
57.123911676,121.576245288,-6450
56.0196210508,121.449995799,-6400
57.1761133355,121.582213312,-6400
55.9563823705,121.442765953,-6350
57.2125147629,121.586374953,-6350
55.8978711196,121.436076577,-6300
57.2469745124,121.59031461,-6300
56.4345417249,121.497432155,-6650
56.8413432304,121.543940276,-6650
56.3067539606,121.482822649,-6600
56.9367270005,121.554845152,-6600
54.6577676664,121.294300106,-5400
57.7272518922,121.645222958,-5400
58.9539009941,121.785461242,-5400
66.2815710011,122.623206825,-5400
66.3340820411,122.629210219,-5400
66.4815610507,122.646070952,-5400
72.9551800468,123.386176022,-5400
74.7733935529,123.594045691,-5400
76.577703464,123.800325812,-5400
81.9457107154,124.414030354,-5400
90.4080696693,125.381500755,-5400
54.747664206,121.304577647,-5450
57.7011180141,121.642235167,-5450
58.9960521118,121.790280224,-5450
65.6940972002,122.556043104,-5450
73.1419575335,123.407529606,-5450
74.6929550534,123.584849453,-5450
76.6596287627,123.80969203,-5450
81.8493575362,124.403014649,-5450
90.5607230348,125.398953053,-5450
55.4388242146,121.383595431,-5900
57.4842377742,121.617440047,-5900
59.4567307059,121.842947915,-5900
61.7712650641,122.107560122,-5900
55.4971244381,121.390260681,-5950
57.4574116354,121.614373113,-5950
59.5253878374,121.850797232,-5950
61.57054714,122.084612779,-5950
54.1624457779,121.237671775,-5050
69.2327303729,122.960602031,-5050
70.6232150676,123.119571036,-5050
75.3557529941,123.660624705,-5050
75.9600613678,123.729713061,-5050
84.1648656508,124.667738183,-5050
84.9410127046,124.756472223,-5050
86.0792186218,124.886599123,-5050
89.8603620338,125.318883354,-5050
54.2151717566,121.243699742,-5100
69.1383571583,122.949812688,-5100
70.8203626467,123.142110194,-5100
75.2389147786,123.647267022,-5100
76.0815248082,123.74359953,-5100
82.4903235185,124.476293935,-5100
83.4675369126,124.588015151,-5100
83.7738688443,124.623036955,-5100
85.1936523522,124.785355586,-5100
85.9904447638,124.876449934,-5100
89.9153649487,125.325171635,-5100
54.2780483045,121.250888187,-5150
68.9429940226,122.927477539,-5150
71.0700560906,123.170656728,-5150
75.1507287893,123.637185042,-5150
76.175068767,123.754294067,-5150
82.3561309535,124.460952192,-5150
85.4061405314,124.809648578,-5150
85.8901009748,124.864977997,-5150
89.9811360585,125.332691004,-5150
54.34102906,121.258088545,-5200
67.0383387204,122.709725297,-5200
67.68840191,122.784044633,-5200
68.6668901641,122.895911599,-5200
71.3652613883,123.204406465,-5200
75.0658228725,123.62747806,-5200
76.2640187329,123.76446339,-5200
82.269975344,124.451102338,-5200
90.0472432532,125.340248797,-5200
54.4093949128,121.265904562,-5250
57.8113994626,121.65484324,-5250
58.8130632296,121.769359778,-5250
66.9550436873,122.700202482,-5250
67.9065512951,122.80898485,-5250
68.4964683308,122.876427897,-5250
71.6307203363,123.234755411,-5250
74.9959908708,123.619494424,-5250
76.3440610003,123.773614328,-5250
82.1875023418,124.441673502,-5250
90.1202273061,125.348592796,-5250
54.4882279517,121.274917254,-5300
57.7823687537,121.651524266,-5300
58.8606615746,121.774801521,-5300
66.8793752117,122.691551583,-5300
71.8914545594,123.264564196,-5300
74.9211760269,123.610941118,-5300
76.421397691,123.782455948,-5300
82.1127033052,124.433122003,-5300
90.2034919871,125.358112141,-5300
54.5684567901,121.284089522,-5350
57.7545079158,121.648339039,-5350
58.9082584879,121.780243102,-5350
66.7541569133,122.677235836,-5350
72.69984675,123.356984705,-5350
74.8503621456,123.602845227,-5350
76.4994076217,123.791374536,-5350
82.0356976396,124.424318229,-5350
90.2950034748,125.368574313,-5350
53.8491941388,121.201858866,-4700
53.8891636881,121.206428438,-4750
53.930703425,121.211177523,-4800
53.9719496931,121.215893058,-4850
69.6329819006,123.006361317,-4850
69.9961260189,123.04787825,-4850
86.2876610801,124.910429583,-4850
89.6532926513,125.295209872,-4850
54.0129056789,121.220575405,-4900
69.5042712854,122.991646305,-4900
70.1609972249,123.066727369,-4900
86.2477962035,124.905871978,-4900
89.7008677384,125.300648957,-4900
54.059450431,121.225896695,-4950
69.4000434658,122.979730322,-4950
70.3044442199,123.083127136,-4950
86.1944927939,124.899777995,-4950
89.7501227324,125.3062801,-4950
54.1110039098,121.231790615,-5000
69.3184920159,122.970406844,-5000
70.4547271602,123.100308433,-5000
75.5469189241,123.682480004,-5000
75.7658398389,123.707508427,-5000
86.1370515107,124.893210945,-5000
89.805328272,125.312591546,-5000
67.215203774,122.729945629,-5100
67.4855699098,122.760855596,-5100
55.0995175673,121.344803749,-5650
57.6073799976,121.631518444,-5650
59.1681886009,121.809959956,-5650
63.6980440343,122.327841681,-5650
55.017325039,121.335406979,-5600
57.6303835063,121.634148351,-5600
59.1229113585,121.804783575,-5600
64.0858995522,122.372183777,-5600
54.9322947393,121.325685777,-5550
57.6534527369,121.636785771,-5550
59.0802964704,121.799911572,-5550
64.551006886,122.425357789,-5550
54.8412522978,121.31527723,-5500
57.676587961,121.639430736,-5500
59.0381747938,121.795095955,-5500
65.2203195763,122.50187785,-5500
73.3137083547,123.427165246,-5500
74.5867942522,123.572712478,-5500
76.7458857434,123.819553474,-5500
79.7388538616,124.16172852,-5500
80.5604005643,124.255652936,-5500
81.7089969707,124.386967742,-5500
67.1144787923,122.718430112,-5150
67.5948911707,122.773353894,-5150
51.8237153859,120.970293324,-3500
52.7748954243,121.079038242,-3500
51.9780370458,120.987936352,-3450
52.7152764744,121.072222227,-3450
52.1232023349,121.004532566,-3400
52.656011672,121.0654467,-3400
49.8658628696,120.74645924,-2700
50.648296675,120.835912022,-2700
49.9385897143,120.754773833,-2650
50.6064642559,120.831129475,-2650
49.9928519115,120.760977431,-2600
50.5646329976,120.826347061,-2600
50.0875256437,120.771801131,-2550
50.5175049535,120.820959085,-2550
50.1692904416,120.781149,-2500
50.4007131963,120.807606713,-2500
49.590063188,120.714928076,-2850
50.7675328214,120.849543852,-2850
49.434228579,120.697112078,-2950
50.8416783569,120.858020639,-2950
49.3760972653,120.690466139,-3000
50.8885003675,120.863373628,-3000
49.6842079172,120.725691297,-2800
50.7326018174,120.845550319,-2800
49.3149049378,120.683470245,-3050
50.9307490627,120.868203766,-3050
49.7791753272,120.736548572,-2750
50.694884601,120.841238248,-2750
49.4997791431,120.704606233,-2900
50.8024642767,120.853537437,-2900
48.0077648477,120.534029722,-3300
51.160795455,120.894504124,-3300
49.2474219637,120.675755164,-3100
50.9724198526,120.872967834,-3100
46.7857492506,120.39432117,-3350
47.1569649938,120.436760901,-3350
47.8328781724,120.514035571,-3350
51.2105189794,120.900188832,-3350
49.1779347568,120.667810947,-3150
51.0139771395,120.877718926,-3150
48.3894108443,120.577661906,-3200
48.7464021641,120.618475412,-3200
49.0457025405,120.652693324,-3200
51.0553141784,120.882444837,-3200
48.1719867611,120.55280461,-3250
51.1089639623,120.88857842,-3250
55.1725380515,121.353151912,-5700
57.5850967088,121.628970878,-5700
59.215454222,121.815363661,-5700
63.3584193799,122.289013642,-5700
55.2453937441,121.361481236,-5750
57.5628731179,121.626430136,-5750
59.262718499,121.820767212,-5750
62.4875617252,122.189451687,-5750
55.3111876884,121.369003216,-5800
57.5406496805,121.623889412,-5800
59.3143828243,121.826673804,-5800
62.0135119395,122.135255317,-5800
55.3752499749,121.376327222,-5850
57.5122568118,121.62064336,-5850
59.3788754319,121.834047007,-5850
61.8927240803,122.121446085,-5850
53.8147439347,121.197920301,-4650
-5.09468603662,114.463021659,-4550
53.7455226322,121.190006484,-4550
-5.5807386589,114.407453049,-4600
53.7802274082,121.193974153,-4600
41.5419249171,119.794814004,-3600
44.2170163893,120.100647381,-3600
41.9485763386,119.841304967,-3650
43.3712791647,120.003957352,-3650
-3.32009797082,114.665903791,-4350
53.6195525529,121.175604787,-4350
-3.66460445627,114.62651763,-4400
53.6481803102,121.178877694,-4400
-4.81349183988,114.495169558,-4450
53.6769524457,121.182167106,-4450
-4.95129757678,114.479414734,-4500
53.7105344368,121.186006412,-4500
-2.69549142854,114.737312762,-4300
53.5910681198,121.172348267,-4300
-2.04427017888,114.811764494,-4250
53.5627259668,121.169108013,-4250
1.81265969492,115.252713112,-4000
53.4079277589,121.151410503,-4000
0.448709119698,115.096777656,-4050
53.4405679652,121.155142137,-4050
-0.0428980427816,115.040574015,-4100
53.4734314566,121.1588993,-4100
-0.66692372505,114.969231452,-4150
53.5063320929,121.162660708,-4150
-1.3274982947,114.893710389,-4200
53.5345250597,121.165883907,-4200
3.80701648591,115.480720595,-3650
52.9401857776,121.097935281,-3650
3.55454228515,115.451856148,-3700
53.0033617864,121.105157962,-3700
3.34455321762,115.427848869,-3750
53.1279503277,121.119401712,-3750
3.13267451184,115.403625556,-3800
53.2165136836,121.129526835,-3800
2.7696825528,115.362126019,-3850
53.2920181438,121.138158982,-3850
2.39341162773,115.319108347,-3900
53.343308367,121.144022805,-3900
2.10013378706,115.285578969,-3950
53.3755086219,121.147704142,-3950
5.65231655692,115.691686971,-3300
11.0711966878,116.311207623,-3300
32.2326897199,118.730523354,-3300
39.9191361826,119.609286532,-3300
5.43346831262,115.666666856,-3350
11.1395292683,116.319019835,-3350
32.055536613,118.710270091,-3350
40.0744325,119.627040989,-3350
5.13534350854,115.632583342,-3400
11.1900372644,116.324794229,-3400
31.9099033538,118.693620375,-3400
40.2467397813,119.646740247,-3400
46.0230812795,120.307128143,-3400
51.2749361508,120.90755341,-3400
4.87518579722,115.602840467,-3450
11.2480562169,116.331427323,-3450
31.7672970737,118.677316724,-3450
40.516650432,119.67759814,-3450
45.5299795924,120.250753639,-3450
51.3547260722,120.916675499,-3450
4.63857035514,115.575789093,-3500
11.3102985448,116.338543259,-3500
31.6083940953,118.65914993,-3500
40.8841826529,119.719616748,-3500
45.3416765195,120.229225641,-3500
51.4649761842,120.929279989,-3500
4.38443469905,115.546734698,-3550
11.3591014368,116.344122715,-3550
31.4114706245,118.636636393,-3550
41.1910216041,119.754696518,-3550
45.1424984214,120.206454341,-3550
52.8319504328,121.085561131,-3550
4.12024905034,115.516531323,-3600
11.4130568502,116.350291239,-3600
30.9718967954,118.586381533,-3600
52.8858400319,121.091722131,-3600
7.0134971489,115.847305746,-2950
10.6129293435,116.258815601,-2950
34.1540737535,118.95018813,-2950
39.1411058871,119.520337187,-2950
6.90097299441,115.834441273,-3000
10.6731378995,116.265699024,-3000
34.0850847787,118.942300874,-3000
39.2321179816,119.530742265,-3000
6.74275101983,115.816352336,-3050
10.733348996,116.272582738,-3050
34.0095127419,118.933661001,-3050
39.3253025961,119.54139572,-3050
6.53749118046,115.792885733,-3100
10.8050970056,116.280785424,-3100
33.9094803358,118.922224664,-3100
39.4238899296,119.552666847,-3100
6.32977350378,115.769138134,-3150
10.8787424079,116.289205032,-3150
33.7784339179,118.907242608,-3150
39.529050429,119.564689461,-3150
6.10064119676,115.74294228,-3200
10.95537555,116.297966218,-3200
33.5742679638,118.883901065,-3200
39.6406868591,119.577452444,-3200
5.86704665547,115.716236274,-3250
11.0118539173,116.304423182,-3250
32.7404338744,118.788571878,-3250
39.7735243564,119.592639267,-3250
7.21674107291,115.870541877,-2850
10.4874755467,116.24447293,-2850
34.2711735846,118.963575723,-2850
38.9480182187,119.498262184,-2850
7.12188127877,115.859696905,-2900
10.5496012577,116.251575534,-2900
34.2161422027,118.957284188,-2900
39.0448525098,119.509332892,-2900
8.07410813755,115.968561503,-2650
10.2383750637,116.215994187,-2650
8.24541268198,115.988146122,-2600
10.1842227582,116.209803153,-2600
8.41844515667,116.007928289,-2450
10.0237112095,116.191452457,-2450
7.55408774849,115.909109483,-2700
7.91109070962,115.949924319,-2700
7.95044934957,115.954424048,-2700
10.3069870086,116.223838338,-2700
34.4219222596,118.980810266,-2700
37.3477427439,119.315308569,-2700
7.40282100521,115.891815712,-2750
10.3658762109,116.230570924,-2750
34.3737561171,118.975303607,-2750
38.6275774793,119.461627371,-2750
7.31834475366,115.882157852,-2800
10.425159845,116.237348604,-2800
34.3245270044,118.969675424,-2800
38.8120468409,119.482717076,-2800
8.31712835943,115.996345112,-2550
10.1286782568,116.203452954,-2550
8.36646738633,116.001985861,-2500
10.0654360164,116.196222701,-2500
34.5148399442,118.991433203,-2600
37.0011892406,119.275688381,-2600
34.468764135,118.986165525,-2650
37.1385280692,119.291389824,-2650
11.9085844967,116.406943093,-4000
14.3973300136,116.691472222,-4000
11.9907971122,116.41634216,-4050
14.2586995471,116.675623111,-4050
12.1042427284,116.42931198,-4100
13.9474212911,116.640035812,-4100
-6.95570052546,114.250258711,-4650
