ELEV,y2,x2
-3550,134.949951189,-28.9513366946
-3600,125.966597563,-28.9574655963
-3600,131.110577933,-28.9539561107
-3600,133.652733628,-28.9522217225
-3600,135.002760248,-28.9513006656
-3050,126.96658379,-28.9567833547
-3050,129.622421832,-28.9549714066
-3100,126.880344207,-28.9568421918
-3100,129.714463533,-28.9549086111
-3150,126.80044544,-28.9568967028
-3150,129.821174049,-28.9548358078
-3700,125.719681447,-28.9576340551
-3700,131.474841822,-28.9537075913
-3700,133.503635923,-28.9523234446
-3700,135.0896948,-28.9512413544
-3750,125.660439351,-28.957674473
-3750,135.133016893,-28.9512117978
-3200,126.737553238,-28.956939611
-3200,129.948779118,-28.9547487491
-3250,126.674204541,-28.9569828308
-3250,130.081298942,-28.9546583373
-2750,127.435525224,-28.956463419
-2750,129.171054858,-28.9552793522
-2800,127.370864361,-28.9565075339
-2800,129.236663467,-28.9552345907
-2850,127.306849518,-28.9565512081
-2850,129.308300793,-28.955185716
-2900,127.241697468,-28.9565956582
-2900,129.380003936,-28.9551367965
-2950,127.164749919,-28.9566481557
-2950,129.454636078,-28.9550858786
-3000,127.061047502,-28.9567189068
-3000,129.535660655,-28.9550305995
-2350,128.11322428,-28.9560010581
-2350,128.524550816,-28.9557204302
-2600,127.63711379,-28.956325885
-2600,128.972594663,-28.9554147519
-2650,127.568601949,-28.9563726273
-2650,129.037780056,-28.9553702791
-2700,127.501514876,-28.9564183975
-2700,129.104455796,-28.9553247895
-2400,127.962364239,-28.9561039825
-2400,128.682438574,-28.9556127111
-2450,127.866322151,-28.9561695074
-2450,128.756507353,-28.9555621776
-2500,127.780607439,-28.9562279863
-2500,128.832030005,-28.9555106522
-2550,127.705388498,-28.9562793045
-2550,128.904155596,-28.9554614445
-3900,131.785007126,-28.9534959807
-3900,133.182552138,-28.9525425043
-3850,131.711583263,-28.9535460742
-3850,133.265581523,-28.9524858574
-4050,132.023131477,-28.9533335202
-4050,132.882351316,-28.9527473166
-3800,131.641360762,-28.9535939836
-3800,133.347264478,-28.9524301291
-6100,121.107475165,-28.9607807373
-6100,121.712656931,-28.9603678514
-5950,120.963827751,-28.9608787408
-5950,121.956120138,-28.9602017484
-6000,121.006773395,-28.9608494411
-6000,121.882980984,-28.9602516477
-6050,121.049538677,-28.9608202645
-6050,121.819025869,-28.9602952811
-5850,120.877510452,-28.9609376309
-5850,122.087291151,-28.9601122569
-5900,120.920648274,-28.9609082001
-5900,122.025086949,-28.9601546957
-5800,120.846209537,-28.960958986
-5800,122.149318049,-28.9600699389
-6150,121.17910833,-28.9607318655
-6150,121.637458376,-28.9604191557
-6200,121.28804816,-28.9606575412
-6200,121.478335048,-28.9605277177
-4550,97.581548065,-28.9768313238
-4550,99.7392550708,-28.9753592261
-2400,104.805756078,-28.9719026009
-2400,104.967451162,-28.9717922843
-2400,107.605709665,-28.9699923298
-2400,117.387338233,-28.9633188043
-2350,107.702632088,-28.9699262044
-2350,117.287960506,-28.9633866048
-2100,108.132677098,-28.9696328058
-2100,115.019976145,-28.9649339394
-2050,108.212837228,-28.9695781165
-2050,114.932232717,-28.9649938024
-150,110.571774075,-28.9679687295
-150,112.310083235,-28.9667827664
-100,110.606907331,-28.9679447598
-100,112.16103892,-28.966884452
-1850,108.515273279,-28.9693717792
-1850,114.702123286,-28.9651507948
-1700,108.743358679,-28.9692161677
-1700,114.513428871,-28.9652795317
-1900,108.438564011,-28.9694241142
-1900,114.753907498,-28.965115465
-2200,107.970662782,-28.9697433402
-2200,115.198264384,-28.964812302
-2200,116.600413938,-28.9638556841
-2200,116.639195264,-28.9638292255
-1950,108.364148853,-28.969474884
-1950,114.822416258,-28.9650687248
-2150,108.052517101,-28.969687495
-2150,115.090486942,-28.9648858333
-2000,108.289401727,-28.9695258803
-2000,114.884422144,-28.9650264212
-1550,108.976134864,-28.9690573559
-1550,114.285307367,-28.9654351678
-1600,108.897899872,-28.9691107318
-1600,114.369237698,-28.9653779063
-2300,107.796675125,-28.9698620435
-2300,115.957148178,-28.9642945528
-2300,116.137239258,-28.9641716855
-2300,117.17798113,-28.9634616384
-2250,107.889060658,-28.9697990134
-2250,115.722035182,-28.9644549589
-2250,116.339829525,-28.9640334681
-2250,117.024611261,-28.9635662751
-1650,108.819783268,-28.969164027
-1650,114.442552674,-28.9653278871
-1800,108.59184949,-28.969319535
-1800,114.642150468,-28.9651917113
-1750,108.667608667,-28.9692678482
-1750,114.579293986,-28.9652345952
-450,110.323125229,-28.9681383704
-450,112.988505139,-28.9663199124
-400,110.37049789,-28.9681060504
-400,112.91961714,-28.9663669113
-350,110.417927003,-28.9680736918
-350,112.832057913,-28.9664266487
-300,110.465394975,-28.9680413068
-300,112.728509436,-28.9664972947
-250,110.501939693,-28.9680163741
-250,112.6113345,-28.9665772375
-200,110.536785184,-28.9679926007
-200,112.470378137,-28.9666734051
-750,110.021760311,-28.968343977
-750,113.305324111,-28.9661037624
-700,110.076289076,-28.9683067746
-700,113.264179094,-28.9661318336
-650,110.128667304,-28.9682710396
-650,113.212583039,-28.9661670351
-600,110.176875945,-28.9682381492
-600,113.162904697,-28.9662009282
-550,110.225804376,-28.9682047677
-550,113.114041337,-28.9662342652
-500,110.274824228,-28.9681713238
-500,113.062528083,-28.9662694102
-1400,109.194536699,-28.9689083511
-1400,114.015073718,-28.965619535
-1450,109.122260519,-28.9689576616
-1450,114.1079565,-28.9655561656
-1500,109.049741104,-28.969007138
-1500,114.200411428,-28.9654930882
-50,110.640456143,-28.9679218711
-50,111.990864069,-28.967000554
-1300,109.337113362,-28.968811078
-1300,113.853845877,-28.9657295329
-1350,109.26617037,-28.9688594789
-1350,113.933648654,-28.9656750873
-1000,109.728143731,-28.9685442971
-1000,113.529583172,-28.9659507614
-950,109.789870652,-28.9685021839
-950,113.482409098,-28.965982946
-900,109.851303294,-28.9684602714
-900,113.437662266,-28.9660134745
-850,109.913250221,-28.9684180081
-850,113.392754902,-28.9660441126
-800,109.967934096,-28.9683806999
-800,113.349070472,-28.9660739164
-2750,105.93031864,-28.971135367
-2750,106.86517179,-28.9704975625
-2700,105.794304103,-28.971228163
-2700,106.976567555,-28.9704215627
-1100,109.600999228,-28.9686310416
-1100,113.624205131,-28.9658862055
-1050,109.664498283,-28.9685877193
-1050,113.576676252,-28.9659186321
-1150,109.537253016,-28.9686745325
-1150,113.677743316,-28.965849679
-1200,109.471036947,-28.9687197085
-1200,113.732932301,-28.9658120263
-1250,109.40476991,-28.9687649193
-1250,113.788053406,-28.9657744198
-4250,102.190387059,-28.9736869389
-4250,103.140552613,-28.9730386876
-4300,102.231217597,-28.9736590823
-4300,103.094796507,-28.9730699047
-4350,102.272063918,-28.9736312148
-4350,103.047890965,-28.9731019061
-4400,102.32244655,-28.9735968412
-4400,102.974358024,-28.973152074
-4450,102.405575457,-28.9735401264
-4450,102.898231693,-28.9732040112
-3950,97.2569388273,-28.9770527888
-3950,100.138797873,-28.9750866376
-3950,101.984268603,-28.9738275635
-3950,103.374386048,-28.9728791545
-2950,101.078746493,-28.9744453568
-2950,101.2034915,-28.9743602494
-4500,102.48812924,-28.973483804
-4500,102.771233153,-28.9732906561
-2800,106.158374307,-28.9709797758
-2800,106.700007581,-28.970610246
-4000,97.2767647293,-28.9770392625
-4000,100.105379817,-28.9751094371
-4750,97.7804433394,-28.9766956273
-4750,99.322806052,-28.9756433489
-3900,93.8675191516,-28.9793652236
-3900,95.3743844201,-28.9783371633
-3900,97.2366183635,-28.9770666524
-3900,100.172131914,-28.9750638955
-3900,101.952677222,-28.9738491167
-3900,103.409836359,-28.9728549685
-3750,93.7967535971,-28.9794135035
-3750,95.435041423,-28.97829578
-3750,97.1755795289,-28.9771082962
-3750,100.272419291,-28.9749954743
-3750,101.862819735,-28.9739104221
-3750,103.507630543,-28.9727882483
-3850,93.8437057647,-28.9793814703
-3850,95.3945859874,-28.9783233808
-3850,97.2162849978,-28.9770805249
-3850,100.205382212,-28.9750412104
-3850,101.921960632,-28.9738700731
-3850,103.443169994,-28.9728322266
-3800,93.8198814197,-28.9793977245
-3800,95.4148200505,-28.9783095761
-3800,97.1959387222,-28.9770944062
-3800,100.238549038,-28.9750185823
-3800,101.892383489,-28.9738902522
-3800,103.475515502,-28.9728101588
-4700,97.7154152471,-28.9767399928
-4700,99.5385359052,-28.975496167
-4000,102.015885092,-28.9738059931
-4000,103.338578511,-28.9729035842
-4050,102.047526734,-28.9737844055
-4050,103.302759474,-28.9729280218
-4100,102.079193569,-28.9737628008
-4100,103.266928417,-28.9729524676
-4150,102.110885641,-28.9737411789
-4150,103.230271197,-28.972977477
-4200,102.149572283,-28.9737147849
-4200,103.186253965,-28.9730075078
-3250,100.6498667,-28.9747379604
-3250,101.546332258,-28.9741263459
-3250,103.832121348,-28.9725668641
-3250,118.316279244,-28.9626850334
-3000,100.93382055,-28.9745442327
-3000,101.289671684,-28.9743014529
-3000,104.013439068,-28.9724431599
-3000,118.105378289,-28.9628289208
-3200,100.697144402,-28.9747057052
-3200,101.503485921,-28.9741555779
-3200,103.867552514,-28.9725426912
-3200,118.277310797,-28.9627116196
-3050,100.85962329,-28.9745948538
-3050,101.373769912,-28.9742440768
-3050,103.972112345,-28.9724713551
-3050,118.148385568,-28.962799579
-3100,100.79182676,-28.9746411081
-3100,101.417634075,-28.9742141504
-3100,103.938044148,-28.9724945982
-3100,118.191370844,-28.9627702523
-3150,100.744421722,-28.9746734502
-3150,101.460586547,-28.974184846
-3150,103.90280591,-28.9725186395
-3150,118.234334122,-28.9627409405
-2700,104.284846534,-28.9722579919
-2700,117.800075549,-28.9630372138
-2750,104.233232544,-28.9722932056
-2750,117.855684207,-28.9629992748
-2800,104.181865841,-28.9723282506
-2800,117.910600934,-28.9629618078
-2850,104.137141209,-28.972358764
-2850,117.959860523,-28.9629282004
-2900,104.096526421,-28.9723864735
-2900,118.009055578,-28.962894637
-3300,100.606085776,-28.97476783
-3300,101.581559379,-28.9741023122
-3300,103.796033612,-28.972591485
-3300,118.355258975,-28.9626584394
-2950,104.05522846,-28.9724146491
-2950,118.05818618,-28.9628611176
-2500,104.547642939,-28.9720786988
-2500,105.382119506,-28.9715093764
-2500,107.394862205,-28.9701361807
-2500,117.550266975,-28.963207646
-2600,104.40005108,-28.9721793935
-2600,105.580239568,-28.9713742088
-2600,107.179022773,-28.9702834374
-2600,117.682576852,-28.9631173774
-2550,104.46919358,-28.972132221
-2550,105.478377005,-28.9714437046
-2550,107.283998337,-28.9702118177
-2550,117.616421508,-28.963162512
-2450,104.645838003,-28.9720117052
-2450,105.254882123,-28.9715961842
-2450,107.507860823,-28.9700590873
-2450,117.470357072,-28.9632621646
-3450,100.488486595,-28.9748480622
-3450,101.679390528,-28.9740355668
-3450,103.699982383,-28.9726570161
-3450,118.472488787,-28.9625784593
-3400,100.527670895,-28.9748213286
-3400,101.646749213,-28.9740578364
-3400,103.732059176,-28.9726351316
-3400,118.433181968,-28.9626052764
-3350,100.566854942,-28.9747945953
-3350,101.614115073,-28.9740801011
-3350,103.764032355,-28.9726133179
-3350,118.39422655,-28.9626318538
-2650,104.336796608,-28.9722225489
-2650,105.675773858,-28.9713090304
-2650,107.076048842,-28.9703536915
-2650,117.744370646,-28.9630752186
-3650,95.4725273579,-28.9782702052
-3650,97.1348223572,-28.9771361028
-3650,100.344708036,-28.9749461552
-3650,101.803732334,-28.9739507345
-3650,103.571819909,-28.972744455
-3650,118.634001594,-28.962468267
-3600,95.4911329401,-28.9782575115
-3600,97.1144243631,-28.9771500194
-3600,100.380570782,-28.9749216878
-3600,101.774208656,-28.9739708771
-3600,103.60298975,-28.9727231894
-3600,118.593604549,-28.9624958279
-3550,95.5097359205,-28.9782448196
-3550,97.094687659,-28.9771634848
-3550,100.416326932,-28.9748972932
-3550,101.744814912,-28.973990931
-3550,103.635629665,-28.9727009208
-3550,118.553220075,-28.9625233803
-3500,100.449302042,-28.9748747959
-3500,101.712039022,-28.9740132923
-3500,103.667894939,-28.9726789078
-3500,118.512848159,-28.962550924
-5550,120.671064969,-28.9610784785
-5550,122.474302051,-28.9598482183
-5600,120.69899084,-28.9610594261
-5600,122.400712345,-28.9598984249
-5650,120.738291609,-28.9610326131
-5650,122.333392913,-28.9599443537
-5500,120.645572762,-28.9610958706
-5500,122.547621903,-28.9597981958
-5700,120.777592039,-28.9610058003
-5700,122.272299606,-28.9599860347
-5750,120.814302399,-28.9609807547
-5750,122.211047216,-28.9600278242
-3750,76.2608325699,-28.9913774026
-3750,118.733373399,-28.9624004705
-3700,76.3085949173,-28.9913448167
-3700,93.7743894102,-28.9794287615
-3700,95.4539191742,-28.9782829007
-3700,97.1552074099,-28.9771221951
-3700,100.308738278,-28.9749706956
-3700,101.833269355,-28.9739305828
-3700,103.539732011,-28.972766347
-3700,118.681590107,-28.9624357997
-3850,71.4111155287,-28.9946861267
-3850,73.8440410798,-28.9930262609
-3850,76.1611515667,-28.9914454101
-3850,118.838056139,-28.9623290506
-3800,71.7096724553,-28.994482436
-3800,73.7398925707,-28.9930973164
-3800,76.2109951261,-28.9914114042
-3800,118.785164015,-28.9623651363
-4100,97.3238560209,-28.9770071344
-4100,100.042162661,-28.9751525671
-4150,97.3484394185,-28.9769903624
-4150,100.011793559,-28.9751732865
-4200,97.3730039537,-28.9769736032
-4200,99.9814326139,-28.9751940002
-4250,97.3975496404,-28.9769568569
-4250,99.9510572922,-28.9752147238
-4650,97.6517347351,-28.9767834389
-4650,99.6195724906,-28.9754408797
-4600,97.6166414831,-28.9768073813
-4600,99.7001551578,-28.9753859021
-4800,97.8444260986,-28.976651975
-4800,98.8512731602,-28.9759650526
-4050,97.2989717305,-28.9770241118
-4050,100.072531825,-28.9751318477
-2600,95.8874547938,-28.9779871206
-2600,96.7123201378,-28.9774243554
-2400,95.9810844158,-28.9779232417
-2400,96.603064722,-28.977498895
-2450,95.9580988619,-28.9779389236
-2450,96.6303835734,-28.9774802567
-2550,95.9111490681,-28.9779709551
-2550,96.6849610085,-28.9774430212
-2500,95.9348352834,-28.9779547952
-2500,96.6576823313,-28.9774616321
-2150,96.1848435243,-28.9777842268
-2150,96.3958095537,-28.9776402951
-4600,94.2297078562,-28.97911812
-4600,95.0411910054,-28.9785644849
-4650,94.2584329304,-28.9790985223
-4650,95.0043281648,-28.9785896346
-4700,94.2877506514,-28.9790785203
-4700,94.9683507595,-28.9786141802
-4750,94.3173015315,-28.9790583592
-4750,94.932393789,-28.9786387119
-4800,94.3613009651,-28.9790283405
-4800,94.8974497599,-28.9786625525
-4850,94.4061137325,-28.978997767
-4850,94.8505041026,-28.9786945812
-2750,95.8156755479,-28.978036092
-2750,96.7792118163,-28.9773787185
-2700,95.8400420644,-28.978019468
-2700,96.758621706,-28.9773927661
-2300,96.058402753,-28.9778704912
-2300,96.5507681447,-28.9775345744
-2650,95.8637524596,-28.9780032915
-2650,96.7388209787,-28.9774062752
-2200,96.1376009973,-28.9778164581
-2200,96.446338523,-28.9776058216
-2350,96.0165189357,-28.9778990664
-2350,96.5768409744,-28.9775167862
-3050,95.6984469794,-28.9781160713
-3050,96.903407184,-28.9772939861
-3000,95.7176601037,-28.9781029632
-3000,96.8827380713,-28.9773080876
-2950,95.7368694309,-28.9780898576
-2950,96.8620569209,-28.9773221973
-2900,95.756074961,-28.9780767546
-2900,96.8413637266,-28.9773363153
-2850,95.7752514379,-28.9780636714
-2850,96.8206584819,-28.9773504415
-2250,96.0984745945,-28.9778431521
-2250,96.498760568,-28.9775700566
-2800,95.7940304486,-28.9780508594
-2800,96.7999411806,-28.9773645759
-2500,90.5801740257,-28.981608018
-2500,93.135982985,-28.9798643149
-2450,90.678478448,-28.9815409497
-2450,93.1009828874,-28.9798881937
-3400,95.565529248,-28.9782067546
-3400,97.0377518333,-28.9772023293
-3350,95.5841218185,-28.9781940698
-3350,97.018753171,-28.9772152912
-3300,95.602587405,-28.9781814716
-3300,96.9997444739,-28.9772282599
-3250,95.621099545,-28.9781688417
-3250,96.9807257373,-28.9772412354
