ELEV,y2,x2
-3300,167.040633473,-32.0367067315
-3300,167.706114456,-31.9359560289
-3250,167.091278819,-32.0290392634
-3250,167.666729276,-31.9419187607
-3900,166.561980465,-32.109172554
-3900,168.035710551,-31.8860567247
-3850,166.595591314,-32.1040840288
-3850,168.01387724,-31.8893621856
-3800,166.629310794,-32.0989790576
-3800,167.991842015,-31.8926982154
-3750,166.662879902,-32.093896852
-3750,167.967594682,-31.896369148
-3700,166.697150406,-32.0887084581
-3700,167.942877094,-31.9001112749
-3650,166.736468721,-32.0827558495
-3650,167.918147036,-31.9038552898
-3600,166.775620097,-32.0768285147
-3600,167.893404498,-31.9076011942
-4100,164.716607032,-32.3885534444
-4100,165.147357101,-32.3233399024
-4200,164.479914447,-32.4243875927
-4200,165.378016153,-32.2884192028
-4200,166.34111634,-32.1426103474
-4200,168.167409714,-31.8661180885
-4150,164.58967196,-32.4077708196
-4150,165.277189582,-32.3036838732
-4150,166.379149494,-32.1368523062
-4150,168.145481123,-31.8694379743
-4550,163.938810731,-32.5063081598
-4550,168.343633638,-31.8394386121
-4500,164.018470495,-32.4942480448
-4500,168.318602114,-31.8432282675
-4100,166.417460717,-32.1310521666
-4100,168.123426644,-31.8727769192
-4050,166.455368575,-32.1253130944
-4050,168.101387106,-31.8761136019
-4000,166.493207502,-32.1195844582
-4000,168.079421491,-31.8794390931
-3950,166.528477726,-32.1142447115
-3950,168.057529428,-31.8827534489
-4250,164.403842835,-32.4359044783
-4250,165.46462071,-32.2753076787
-4250,166.290398135,-32.150288846
-4250,168.192093641,-31.8623810576
-4450,164.091704617,-32.4831607418
-4450,165.909982219,-32.2078820332
-4450,165.971554691,-32.1985602494
-4450,168.293259338,-31.8470650451
-4400,164.170914333,-32.471168762
-4400,165.73399721,-32.2345253389
-4400,166.09987632,-32.179132956
-4400,168.267841486,-31.8509131887
-4350,164.244397811,-32.4600437077
-4350,165.638626259,-32.2489640539
-4350,166.180604972,-32.1669110165
-4350,168.242508198,-31.8547485299
-4300,164.319858346,-32.4486193364
-4300,165.551101888,-32.2622148336
-4300,166.234629373,-32.1587319752
-4300,168.217259055,-31.8585711318
-3650,160.647120575,-33.0046546248
-3650,161.180996259,-32.923828348
-3600,160.714031444,-32.9945246328
-3600,161.075816237,-32.9397521105
-4250,159.909498738,-33.1163271145
-4250,161.805257388,-32.8293181382
-4200,159.952914005,-33.1097542466
-4200,161.760317417,-32.8361218393
-3950,160.241589347,-33.0660501524
-3950,161.533271545,-32.8704955204
-3900,160.324929345,-33.0534328674
-3900,161.477875776,-32.8788821802
-3850,160.407404349,-33.0409465382
-3850,161.423497904,-32.8871147353
-3800,160.465054947,-33.0322185078
-3800,161.371398028,-32.8950024123
-3750,160.522733207,-33.0234862895
-3750,161.317056029,-32.9032295363
-3700,160.580877922,-33.0146834521
-3700,161.248842359,-32.9135567663
-4500,159.680821054,-33.1509478444
-4500,162.02994224,-32.7953019045
-4450,159.729050613,-33.1436461151
-4450,161.984444301,-32.8021900792
-4400,159.775887741,-33.1365551934
-4400,161.938745858,-32.8091086094
-4350,159.821391969,-33.1296660665
-4350,161.892845569,-32.8160576981
-4300,159.865131608,-33.1230440902
-4300,161.849622657,-32.8226014445
-4050,160.101780224,-33.0872165985
-4050,161.623724746,-32.8568013296
-4100,160.032292238,-33.0977367541
-4100,161.669324627,-32.8498977214
-4000,160.168330818,-33.0771411506
-4000,161.578326925,-32.863674347
-4150,159.992569443,-33.1037505991
-4150,161.715456527,-32.8429135678
-6300,155.478857139,-33.7871054911
-6300,156.217824007,-33.67522937
-6350,155.609786977,-33.7672833271
-6350,156.133965406,-33.6879251693
-4600,157.573328377,-33.4700123602
-4600,157.677482231,-33.4542439548
-5500,154.2971748,-33.96600666
-5500,156.858161748,-33.5782852366
-5550,154.35593677,-33.9571103731
-5550,156.826511705,-33.5830769049
-5600,154.413942659,-33.9483285533
-5600,156.794814638,-33.5878756922
-5950,154.824279034,-33.886205549
-5950,156.56191695,-33.6231353108
-6000,154.898426645,-33.8749799481
-6000,156.527115879,-33.62840403
-6050,154.976568542,-33.8631496311
-6050,156.486698181,-33.63452308
-6100,155.049602832,-33.8520925818
-6100,156.442890653,-33.6411553344
-6150,155.149655025,-33.8369451486
-6150,156.397558486,-33.6480184121
-6200,155.241649025,-33.8230176881
-6200,156.350844559,-33.6550906818
-6250,155.355141299,-33.8058354897
-6250,156.290060261,-33.6642931397
-5450,147.2944063,-35.0261929967
-5450,148.503085544,-34.8432046229
-5450,149.531239066,-34.6875469975
-5450,151.935541296,-34.3235469062
-5450,154.233976538,-33.9755745807
-5450,156.890353629,-33.5734115367
-5650,154.471584509,-33.9396018474
-5650,156.763132856,-33.5926721656
-5700,154.528635717,-33.9309645618
-5700,156.731715929,-33.597428541
-5750,154.585544333,-33.9223488641
-5750,156.700298783,-33.6021849498
-5800,154.641486954,-33.9138794133
-5800,156.665923358,-33.6073892281
-5850,154.70159051,-33.9047800166
-5850,156.631290193,-33.6126325269
-5900,154.763792473,-33.8953629309
-5900,156.59662728,-33.6178803296
-5250,146.778510048,-35.1042972719
-5250,152.130404133,-34.2940455858
-5250,153.916357996,-34.0236605397
-5250,157.016775809,-33.5542718111
-5300,146.894774668,-35.0866953532
-5300,152.08493703,-34.3009290922
-5300,154.008459694,-34.0097167741
-5300,156.98493539,-33.5590923013
-5350,147.020837053,-35.0676100989
-5350,152.036582765,-34.3082497013
-5350,154.098487618,-33.9960869684
-5350,156.953115849,-33.5639096306
-5400,147.151529438,-35.0478238842
-5400,151.986479114,-34.3158351592
-5400,154.169278253,-33.985369598
-5400,156.921734848,-33.5686605672
-4700,145.667327664,-35.2725250779
-4700,157.40776491,-33.4950778933
-4700,157.971454412,-33.409737944
-4700,159.297038723,-33.2090506909
-4700,162.238481262,-32.7637300738
-4700,163.659187616,-32.548641789
-5200,146.665628121,-35.1213870666
-5200,152.177700471,-34.2868851418
-5200,153.801131576,-34.0411052797
-5200,157.048464075,-33.5494743561
-4550,159.604498481,-33.1625027243
-4550,162.07693809,-32.7881869531
-4750,145.765461482,-35.2576680777
-4750,157.36299576,-33.5018557327
-4750,158.085872402,-33.3924155966
-4750,159.180532785,-33.2266891439
-4750,162.305193281,-32.7536301868
-4750,163.546944314,-32.5656348991
-4800,145.865089598,-35.2425848478
-4800,152.648068839,-34.2156735751
-4800,152.877104192,-34.1809986958
-4800,157.317379004,-33.5087618959
-4800,158.156408289,-33.3817367937
-4800,159.071272436,-33.2432306489
-4800,162.375004127,-32.7430611517
-4800,163.396846885,-32.5883589465
-5500,149.565105093,-34.6824198397
-5500,151.883880966,-34.3313680381
-5150,146.559227834,-35.1374955716
-5150,152.225906015,-34.2795870483
-5150,153.684234094,-34.0588030108
-5150,157.080677536,-33.544597389
-5400,113.511818529,-40.1407184838
-5400,113.718039481,-40.1094975979
-5400,114.437407961,-40.000588581
-5400,130.074053804,-37.633273672
-5450,114.848733158,-39.9383158736
-5450,118.161518027,-39.4367757677
-5450,118.167632653,-39.4358500421
-5450,129.884889059,-37.661912328
-5050,108.645456928,-40.8774628269
-5050,131.224501457,-37.4591012881
-5050,132.494770068,-37.2667885728
-5050,136.817561918,-36.6123381428
-5100,108.734381325,-40.8640000899
-5100,131.139243169,-37.4720089935
-5100,132.603823542,-37.2502783878
-5100,136.509196443,-36.6590232308
-5150,108.813529285,-40.8520174597
-5150,131.039779542,-37.4870673206
-5150,132.764676114,-37.2259260622
-5150,135.448615865,-36.8195901606
-5200,108.912141572,-40.8370880215
-5200,111.664663984,-40.4203690264
-5200,112.463249691,-40.2994668923
-5200,130.935132023,-37.5029104645
-5200,133.025499473,-37.1864386278
-5200,134.658256386,-36.9392468822
-5250,109.100344653,-40.8085949569
-5250,111.208862131,-40.4893752911
-5250,112.712139761,-40.261786102
-5250,130.808183502,-37.5221298757
-5250,133.5181271,-37.1118571136
-5250,134.076283367,-37.0273548702
-5300,109.487224581,-40.7500231488
-5300,110.922688151,-40.5327006907
-5300,112.888881855,-40.2350281773
-5300,130.647979599,-37.5463839959
-5350,109.928660057,-40.6831918863
-5350,110.620142216,-40.5785047276
-5350,113.147795582,-40.1958298523
-5350,114.047156739,-40.0596707873
-5350,114.186196146,-40.0386208726
-5350,130.421424411,-37.5806833898
-4700,98.4262927333,-42.4245964002
-4700,100.563519279,-42.1010303159
-4700,100.988638013,-42.0366693317
-4700,101.337022556,-41.9839255444
-4700,102.43784807,-41.81726572
-4700,137.739035713,-36.4728313282
-4750,98.4616189363,-42.4192481786
-4750,100.494911677,-42.1114171855
-4750,103.952390457,-41.5879710996
-4750,137.64746245,-36.4866950911
-4800,98.5033904405,-42.4129241686
-4800,100.43509025,-42.1204738691
-4800,104.250213862,-41.5428820315
-4800,137.548234251,-36.5017177755
-4850,98.5662411897,-42.4034088597
-4850,100.375334103,-42.1295206698
-4850,104.529967751,-41.5005286036
-4850,107.215754725,-41.0939130411
-4850,108.033461232,-40.9701161077
-4850,137.446378487,-36.5171382608
-4900,98.6333869156,-42.3932433114
-4900,100.319003334,-42.1380488842
-4900,104.846450341,-41.4526146225
-4900,106.843600367,-41.150255467
-4900,108.276442967,-40.9333298116
-4900,131.476053649,-37.4210174651
-4900,132.205119803,-37.3106402656
-4900,137.324999835,-36.53551442
-4950,98.7445701233,-42.3764106947
-4950,100.265630711,-42.1461292493
-4950,108.442797176,-40.9081445638
-4950,131.393376095,-37.4335344594
-4950,132.301644739,-37.2960268427
-4950,137.189993191,-36.5559537933
-5000,98.9599805786,-42.3437985612
-5000,100.212168052,-42.1542232454
-5000,108.558772715,-40.8905864107
-5000,131.311927418,-37.4458654074
-5000,132.401039171,-37.2809789913
-5000,137.028891774,-36.5803437929
-4650,98.3913297592,-42.4298896306
-4650,137.83073461,-36.4589485449
-4650,145.5665639,-35.2877802396
-4650,157.463372377,-33.4866591833
-4650,157.844032456,-33.4290290312
-4650,159.408885155,-33.1921176652
-4650,162.184933359,-32.7718369753
-4650,163.765634648,-32.5325262072
-4550,98.3288381106,-42.4393505734
-4550,138.006024642,-36.4324104555
-4550,141.0751081,-35.9677656012
-4550,142.119656999,-35.8096257926
-4550,145.370466765,-35.3174684269
-4600,98.3569680492,-42.4350918325
-4600,137.918173601,-36.4457106913
-4600,145.468027486,-35.302698191
-4600,159.519140181,-33.1754255709
-4600,162.131090796,-32.7799884871
-4600,163.853335633,-32.519248689
-4600,168.37211652,-31.8351264372
-4350,98.1890663871,-42.4605113574
-4350,138.353008412,-36.3798787385
-4350,140.664302828,-36.0299595944
-4350,142.5625397,-35.742575427
-4350,145.0092977,-35.372147731
-4400,98.2237866181,-42.4552548771
-4400,138.267330506,-36.392849972
-4400,140.763194059,-36.0149879256
-4400,142.463585261,-35.7575566653
-4400,145.097672931,-35.3587681351
-4450,98.2603345647,-42.4497216893
-4450,138.177364097,-36.4064704648
-4450,140.863208141,-35.9998462622
-4450,142.356871913,-35.7737125662
-4450,145.18751214,-35.3451669
-4500,98.296882175,-42.4441885523
-4500,138.093148616,-36.419220294
-4500,140.957425555,-35.9855821872
-4500,142.248320796,-35.7901466966
-4500,145.280019751,-35.3311616811
-4300,98.1584039743,-42.465153503
-4300,138.446071009,-36.3657894975
-4300,140.56485422,-36.0450156478
-4250,71.3771915694,-46.5197035673
-4250,71.6233556439,-46.4824354799
-4250,98.1311178777,-42.4692844902
-4000,78.8761983503,-45.3843890802
-4000,97.8804684586,-42.5072316377
-4050,78.6807062782,-45.4139856639
-4050,97.9493733658,-42.4967997576
-4100,78.5194885923,-45.4383932661
-4100,97.9962518975,-42.4897025676
-4150,78.3676188823,-45.4613856285
-4150,98.0419388857,-42.4827857717
-4200,69.2263070542,-46.8453374041
-4200,72.2922937682,-46.3811613825
-4200,98.0876251292,-42.4758690885
-3900,80.0234044965,-45.2107074453
-3900,97.7001321069,-42.5345337163
-3950,79.2566085653,-45.3267967562
-3950,97.8079291963,-42.5182137421
-5100,146.458261066,-35.1527814671
-5100,152.271752936,-34.2726460393
-5100,153.55823504,-34.0778786771
-5100,157.111639623,-33.5399098741
-5050,146.359293619,-35.1677646748
-5050,152.317313326,-34.2657484097
-5050,153.449031402,-34.0944115962
-5050,157.142684255,-33.5352098623
-5000,146.259679246,-35.1828458241
-5000,152.369561218,-34.2578383238
-5000,153.339660069,-34.1109699035
-5000,157.174063692,-33.5304591625
-4950,146.161986561,-35.1976360388
-4950,152.421809862,-34.2499281239
-4950,153.247711359,-34.1248905073
-4950,157.204965282,-33.5257808066
-4850,145.967506323,-35.2270794356
-4850,152.554882464,-34.2297815555
-4850,153.043050933,-34.1558751369
-4850,157.270890268,-33.5158000727
-4850,158.26991887,-33.3645518237
-4850,158.956752538,-33.2605684247
-4850,162.446450142,-32.7322445599
-4850,163.25286858,-32.6101565871
-4900,146.063723046,-35.2125126746
-4900,152.477904189,-34.2414357056
-4900,153.136908718,-34.1416655079
-4900,157.235331199,-33.5211835491
-4900,158.396357176,-33.3454096567
-4900,158.800051582,-33.2842922152
-4900,162.569859754,-32.7135609229
-4900,163.056515154,-32.6398835758
-5950,150.003626378,-34.6160297721
-5950,151.343672176,-34.4131531175
-6000,150.127946446,-34.5972082963
-6000,151.252610884,-34.4269393704
-6050,150.413165527,-34.5540274639
-6050,151.156102841,-34.4415502359
-5650,149.66937536,-34.6666338099
-5650,151.725901346,-34.3552854123
-5550,149.599053683,-34.6772801823
-5550,151.831491596,-34.3392995432
-6100,150.576108663,-34.5293586367
-6100,151.023290987,-34.4616573283
-5600,149.632806453,-34.6721701711
-5600,151.778844095,-34.3472701281
-5750,149.757807622,-34.6532455798
-5750,151.608335287,-34.3730843627
-5700,149.714427512,-34.6598131251
-5700,151.669284833,-34.363856887
-5800,149.800659096,-34.6467580675
-5800,151.545501764,-34.3825970636
-5850,149.843510119,-34.6402706234
-5850,151.47936799,-34.3926094071
-5900,149.93569963,-34.6263135633
-5900,151.411284991,-34.4029168541
-5250,148.807729519,-34.7970829526
-5250,149.378328026,-34.7106970125
-5200,148.880700687,-34.7860354597
-5200,149.337977375,-34.7168059119
-5150,148.978385382,-34.7712464546
-5150,149.298117346,-34.7228405335
-4050,143.110062677,-35.6596830138
-4050,144.494771061,-35.4500446532
-5500,147.451732609,-35.0023745307
-5500,148.406625701,-34.8578081912
-5550,147.635661735,-34.9745285229
-5550,148.27067139,-34.8783910369
-5400,148.588061014,-34.830339735
-5400,149.497283462,-34.6926877169
-5350,148.661501247,-34.8192212278
-5350,149.460659661,-34.6982323887
-5300,148.734890442,-34.8081104476
-5300,149.419218499,-34.7045063864
-4200,142.83984467,-35.7005927539
-4200,144.753268115,-35.4109094104
-3950,143.307422967,-35.6298035909
-3950,144.295685037,-35.4801853442
-4250,142.749743801,-35.7142336033
-4250,144.838745653,-35.3979685117
-4150,142.928917625,-35.6871075259
-4150,144.666662191,-35.4240211415
-4000,143.203626148,-35.6455179428
-4000,144.3967931,-35.4648780573
-4300,142.658507778,-35.7280463097
-4300,144.923137602,-35.3851919661
-4100,143.017957774,-35.6736272646
-4100,144.58172816,-35.4368797559
-4650,141.343359974,-35.9271535246
-4650,141.779029058,-35.8611952667
-4600,141.196309116,-35.9494163354
-4600,141.970427167,-35.8322184899
-3850,143.577300237,-35.5889454367
-3850,143.986708159,-35.5269629958
-3900,143.424851027,-35.6120255328
-3900,144.168978802,-35.4993680745
-4100,138.836996756,-36.3066051712
-4100,140.196527752,-36.100778549
-4250,138.535537974,-36.3522446183
-4250,140.467458136,-36.0597609585
-4050,138.948649631,-36.2897014492
-4050,140.099473803,-36.1154720621
-4000,139.072891754,-36.2708917739
-4000,139.993253864,-36.1315532632
-3950,139.221143564,-36.2484471445
-3950,139.886770661,-36.1476743211
-3900,139.401873284,-36.2210855118
-3900,139.744621484,-36.1691950404
-4850,131.570294519,-37.406749839
-4850,132.111491294,-37.3248151832
-4800,131.671652632,-37.3914046956
-4800,131.977223162,-37.3451427492
-4150,138.729122914,-36.3229367654
-4150,140.284926982,-36.0873953198
-4200,138.632087432,-36.3376274827
-4200,140.372213176,-36.0741805991
-6350,127.118132274,-38.0807863405
-6350,128.140440268,-37.9260137006
-6300,127.102918571,-38.0830896238
-6300,128.158975361,-37.9232075744
-6700,127.224410011,-38.0646963891
-6700,128.012588405,-37.9453698736
-6650,127.209243055,-38.0669925951
-6650,128.030652631,-37.9426350344
-6600,127.194070912,-38.0692895866
-6600,128.048783025,-37.9398901777
-6550,127.178893577,-38.071587364
-6550,128.066979949,-37.9371352488
-6500,127.163711049,-38.0738859276
-6500,128.085243766,-37.9343701924
-6450,127.148523324,-38.076185278
-6450,128.103574844,-37.931594953
-6400,127.1333304,-38.0784854155
-6400,128.121973554,-37.9288094746
-7000,127.323154364,-38.0497469568
-7000,127.904385436,-37.9617512961
-6950,127.306097549,-38.0523292786
-6950,127.922345908,-37.9590321648
-6900,127.289120413,-38.0548995375
-6900,127.940275303,-37.9563177384
-6850,127.272183164,-38.0574637577
-6850,127.958173703,-37.9536080045
-6800,127.255245961,-38.0600279707
-6800,127.97604119,-37.9509029508
-6750,127.239571781,-38.0624009681
-6750,127.994311298,-37.948136942
-7400,127.516383908,-38.0204929092
-7400,127.69019639,-37.994178514
-7100,127.357307022,-38.0445764044
-7100,127.868370935,-37.9672037227
-7300,127.425940856,-38.0341855636
-7300,127.780983277,-37.9804338048
-7350,127.462203713,-38.0286955369
-7350,127.735278015,-37.9873533672
-7050,127.340224183,-38.0471626661
-7050,127.886393806,-37.9644751446
-5750,126.323556935,-38.2010813236
-5750,126.763708669,-38.1344444135
-5700,126.456357762,-38.1809759007
-5700,126.70241876,-38.1437234186
-7150,127.374402894,-38.0419881694
-7150,127.850316741,-37.9699370431
-7200,127.391511815,-38.039397959
-7200,127.832231142,-37.9726751181
-7250,127.408633799,-38.0368057709
-7250,127.814281298,-37.9753926403
-7450,127.574221929,-38.0117365039
-7450,127.647166777,-38.0006929957
-6100,125.774536271,-38.2842004795
-6100,127.025467914,-38.0948152904
-6050,125.848500023,-38.2730027139
-6050,126.997468767,-38.09905423
-6000,125.92348098,-38.2616509484
-6000,126.968889245,-38.1033810358
-5950,126.003343524,-38.2495601335
-5950,126.940332906,-38.1077043317
-5900,126.077748268,-38.2382956038
-5900,126.911799723,-38.1120241219
-5850,126.152707852,-38.2269470741
-5850,126.883289669,-38.1163404104
-5800,126.240174573,-38.2137050224
-5800,126.825940882,-38.125022748
-6900,122.367319767,-38.8000370923
-6900,125.051593197,-38.3936506732
-6150,125.70346269,-38.2949606866
-6150,127.05250736,-38.090721645
-7250,123.088707643,-38.6908223483
-7250,124.780760128,-38.4346535307
-7300,123.154765448,-38.680821506
-7300,124.731643642,-38.4420895366
-7350,123.266014252,-38.6639789585
-7350,123.859281266,-38.5741611125
-7350,124.101089779,-38.5375524367
-7350,124.682372334,-38.4495489816
-7400,123.340826064,-38.6526528007
-7400,123.496503751,-38.6290839283
-7400,124.173005918,-38.5266646703
-7400,124.616572729,-38.4595107336
-7450,124.269389282,-38.5120726807
-7450,124.528777401,-38.4728025349
-7100,122.765491987,-38.7397556839
-7100,124.906110381,-38.4156760899
-7150,122.871929135,-38.7236415985
-7150,124.869120499,-38.4212761847
-7200,122.975680679,-38.7079341009
-7200,124.829722536,-38.4272408516
-6250,116.309913672,-39.7170999907
-6250,116.372289852,-39.7076565293
-6250,121.383687836,-38.9489543574
-6250,125.567293874,-38.3155760072
-6250,127.087699189,-38.085393767
-6250,128.237409477,-37.9113330167
-6100,115.864406316,-39.7845477169
-6100,116.963538749,-39.6181442168
-6100,121.160348009,-38.9827669608
-6100,128.536167363,-37.8661024728
-5950,115.553040835,-39.8316869916
-5950,117.202524805,-39.5819628479
-5950,120.834408976,-39.032112603
-5950,128.73209451,-37.8364400209
-6000,115.650557862,-39.8169233708
-6000,117.124860489,-39.5937208615
-6000,120.956540981,-39.0136223898
-6000,128.67192813,-37.8455489287
-6050,115.758206798,-39.8006258262
-6050,117.052539772,-39.6046698791
-6050,121.062268477,-38.9976157423
-6050,128.605775657,-37.8555641033
-5850,115.397599606,-39.8552200652
-5850,117.349909656,-39.5596494721
-5850,120.645872911,-39.0606560797
-5850,128.824420487,-37.8224623005
-5900,115.475642352,-39.8434047593
-5900,117.279240232,-39.5703484917
-5900,120.726442392,-39.0484582378
-5900,128.778257214,-37.8294512037
-6600,121.783616165,-38.8884070824
-6600,125.262402948,-38.3617350647
-6650,121.850282631,-38.878314092
-6650,125.223315908,-38.3676526595
-6850,122.275275548,-38.8139721558
-6850,125.085720274,-38.3884839937
-6800,122.152988729,-38.8324858071
-6800,125.11978258,-38.3833271202
-6750,122.042208958,-38.8492573453
-6750,125.153780302,-38.3781800243
-6700,121.928980674,-38.866399577
-6700,125.187713628,-38.3730426777
-5800,115.325022123,-39.8662079562
-5800,117.417961496,-39.5493467423
-5800,120.570280252,-39.0721004541
-5800,128.872138753,-37.8152379786
-6150,115.976604207,-39.7675614819
-6150,116.866161223,-39.632886718
-6150,121.239548863,-38.9707763225
-6150,128.3487685,-37.8944737825
-6200,116.120168314,-39.7458265488
-6200,116.737774277,-39.6523239001
-6200,121.318441953,-38.9588322785
-6200,125.632572887,-38.3056930706
-6200,127.072479846,-38.0876979042
-6200,128.293088676,-37.9029034469
-6350,121.514288158,-38.9291820807
-6350,125.469596675,-38.3303669053
-6300,121.451654436,-38.9386645327
-6300,125.51698702,-38.3231922292
-6400,121.562946115,-38.9218154941
-6400,125.422562153,-38.3374877116
-6450,121.616999536,-38.9136320594
-6450,125.379346577,-38.3440303473
-6500,121.677739776,-38.9044362716
-6500,125.340418172,-38.3499239254
-6550,121.727907071,-38.8968411783
-6550,125.301436999,-38.3558254923
-7050,122.647110532,-38.7576780815
-7050,124.943055896,-38.410082712
-7000,122.552346108,-38.7720249713
-7000,124.979957126,-38.4044960387
-6950,122.466949783,-38.7849535747
-6950,125.016814153,-38.3989160575
-4650,101.741950713,-41.9226213189
-4650,101.913680054,-41.8966223014
-5550,114.990911131,-39.9167907947
-5550,117.895290224,-39.4770814097
-5550,118.387697898,-39.4025331952
-5550,129.236669041,-37.7600498012
-5600,115.058350877,-39.9065807332
-5600,117.759339626,-39.4976636932
-5600,118.620971401,-39.3672166799
-5600,119.060667821,-39.3006487023
-5600,119.50663111,-39.2331319501
-5600,129.132654893,-37.7757970559
-5650,115.121507227,-39.8970191578
-5650,117.686301526,-39.5087213193
-5650,120.239298558,-39.1222095317
-5650,129.042360206,-37.7894672484
-5500,114.91816277,-39.9278045556
-5500,118.050109372,-39.4536425162
-5500,118.268387086,-39.4205962931
-5500,129.709992849,-37.6883907946
-5700,115.184661919,-39.8874578333
-5700,117.602554866,-39.5214001711
-5700,120.383962773,-39.1003080474
-5700,128.985687087,-37.798047293
-5750,115.253926504,-39.8769714997
-5750,117.508244852,-39.5356782654
-5750,120.475557104,-39.0864410949
-5750,128.93166098,-37.8062265924
-4650,100.662215747,-42.0860881332
-4650,100.827484411,-42.0610672319
-3750,80.4815386482,-45.1413480815
-3750,97.3734504121,-42.5839917941
-3700,80.6031803784,-45.1229320936
-3700,97.3356555415,-42.5897137604
-3850,80.2148683239,-45.1817207191
-3850,97.5483989026,-42.5575054124
-3800,80.3598452059,-45.1597718985
-3800,97.4542485863,-42.5717593292
-3550,81.0225141828,-45.0594469206
-3550,97.2223042907,-42.6068746086
-3600,80.8563091113,-45.0846095896
-3600,97.2599827786,-42.6011702621
-3650,80.7274597633,-45.1041167771
-3650,97.297870823,-42.5954341897
-3200,84.6011104776,-44.5176642104
-3200,86.8187505534,-44.1819238946
-3200,88.8407297395,-43.8758057206
-3200,89.0174339613,-43.8490535294
-3200,89.2716721148,-43.8105630643
-3200,97.0057991302,-42.6396524754
-3250,84.4079695595,-44.5469048404
-3250,86.9880361192,-44.1562948532
-3250,88.6181353193,-43.9095054727
-3250,97.0355298254,-42.6351513875
-3300,83.7011230127,-44.6539180954
-3300,87.1769033935,-44.1277012328
-3300,88.4071734084,-43.9414441175
-3300,97.0646542358,-42.6307420882
-3350,83.4190507477,-44.6966225145
-3350,97.095279062,-42.626105633
-3400,83.2138266116,-44.7276924871
-3400,97.125663756,-42.6215055327
-3450,83.0214034092,-44.7568244583
-3450,97.1558111463,-42.6169413591
-3500,82.7928314344,-44.7914291842
-3500,97.1866531225,-42.6122720285
-2650,91.889567635,-43.4142259497
-2650,93.1743821108,-43.2197110586
-2650,94.3576889256,-43.0405639517
-2650,96.6163772018,-42.6986091306
-2700,91.4929163976,-43.4742770884
-2700,93.4300390293,-43.1810057991
-2700,93.9106475983,-43.1082439138
-2700,96.6598474963,-42.6920279317
-2750,91.1340307173,-43.5286106987
-2750,96.6913318847,-42.6872613428
-2800,90.8943260824,-43.5649008572
-2800,96.7339086919,-42.6808154137
-2550,92.362579883,-43.3426141118
-2550,92.8144398382,-43.274204632
-2550,94.7770365888,-42.9770766805
-2550,96.4978143631,-42.7165589888
-3100,84.8791757892,-44.4755664252
-3100,86.5042438468,-44.2295387362
-3100,89.4302868842,-43.7865495314
-3100,96.9380867939,-42.6499038058
-3150,84.7496030037,-44.4951831378
