x2,y,ELEV
63.1319495048,155.039744075,-3450
63.7034407657,155.260605368,-3450
63.3386682618,155.119633612,-3150
63.4959391545,155.180413286,-3150
63.2885722093,155.100273248,-3200
63.5328479966,155.194677257,-3200
68.8498872421,157.249526107,-3800
69.3415433599,157.439533922,-3800
68.8702246584,157.257385804,-3750
69.3264394202,157.43369678,-3750
68.8905619633,157.265245457,-3700
69.3105467495,157.427554821,-3700
68.9108991567,157.273105068,-3650
69.293232923,157.420863635,-3650
68.9399889707,157.284347259,-3600
69.276184177,157.414274894,-3600
68.728279613,157.202529031,-4150
69.4489208062,157.481031532,-4150
68.8117021053,157.234768893,-3900
69.3717518287,157.451208433,-3900
68.7788897964,157.222088088,-4000
69.4023850546,157.463047099,-4000
68.8295414956,157.241663191,-3850
69.3566474961,157.445371139,-3850
68.7625264776,157.215764241,-4050
69.4193751743,157.469613183,-4050
68.7455757739,157.209213389,-4100
69.4362584056,157.476137959,-4100
68.9907511786,157.303965069,-3550
69.2545030949,157.405895917,-3550
68.659800198,157.176064143,-4350
69.4995713308,157.50060618,-4350
68.6768151252,157.182639815,-4300
69.4869085613,157.495712464,-4300
68.6938997192,157.18924241,-4250
69.4742458841,157.490818785,-4250
69.0348375994,157.321002921,-3500
69.1926354753,157.381986256,-3500
69.078922812,157.338040307,-3450
69.1235878232,157.355301765,-3450
68.7110544055,157.195872093,-4200
69.4615832991,157.48592514,-4200
68.7952816478,157.228422963,-3950
69.3868563577,157.457045803,-3950
68.512079766,157.118975386,-4700
69.6027367234,157.540475979,-4700
68.5396305885,157.129622811,-4650
69.5868612512,157.534340667,-4650
68.567743076,157.1404873,-4600
69.5709859188,157.528205409,-4600
68.5924287678,157.150027452,-4550
69.5551107262,157.522070205,-4550
68.6091692141,157.156497047,-4500
69.5393379591,157.515974584,-4500
68.6259776594,157.16299292,-4450
69.5252614875,157.510534523,-4450
68.6428545156,157.169515232,-4400
69.5122341925,157.505499931,-4400
68.2700749151,157.025449014,-5050
69.761824631,157.601957866,-5050
68.3120914176,157.041686916,-5000
69.7322879502,157.590542977,-5000
68.3545730599,157.058104579,-4950
69.7027516702,157.579128242,-4950
68.3988248667,157.075206347,-4900
69.6748109349,157.56833013,-4900
68.4332842552,157.08852369,-4850
69.6500294161,157.558752943,-4850
68.4585972561,157.098306275,-4800
69.6342696042,157.55266233,-4800
68.4850739815,157.108538599,-4750
69.6185099289,157.546571769,-4750
62.9672596562,154.976097235,-3900
63.9497735074,155.355804318,-3900
62.9831722978,154.982246912,-3850
63.9254547604,155.346405976,-3850
63.0024810805,154.989709078,-3800
63.9002225564,155.336654616,-3800
63.0217900322,154.99717131,-3750
63.871673573,155.325621437,-3750
63.0410991531,155.004633607,-3700
63.8425173803,155.314353593,-3700
63.0604084431,155.012095969,-3650
63.8140845593,155.303365307,-3650
63.0791541953,155.019340543,-3600
63.7872103996,155.292979388,-3600
62.598588396,154.833618747,-4950
66.7557335957,156.440209302,-4950
62.5767337799,154.825172706,-5000
66.8818374186,156.488943999,-5000
62.554692481,154.816654518,-5050
67.0945598352,156.571153739,-5050
62.5324620866,154.808063252,-5100
67.2468849223,156.630022033,-5100
62.660076033,154.857381558,-4800
66.5577151589,156.363682134,-4800
62.6405428659,154.849832675,-4850
66.6090260122,156.383511976,-4850
62.6202587013,154.841993559,-4900
66.6700421908,156.407092585,-4900
62.6984095805,154.872196127,-4700
66.483268523,156.334911125,-4700
62.6792755721,154.864801505,-4750
66.51744717,156.348119971,-4750
62.7364823554,154.886909917,-4600
64.4297884622,155.541313232,-4600
64.8616208278,155.708201268,-4600
66.4176253316,156.309542338,-4600
62.7174783964,154.879565555,-4650
64.4887058637,155.564082737,-4650
64.7515560909,155.665665115,-4650
66.4500214259,156.32206229,-4650
62.774297034,154.901523962,-4500
64.3143098445,155.496684804,-4500
64.9388499259,155.738047601,-4500
66.3542691938,156.285057416,-4500
62.7554217909,154.894229344,-4550
64.3574789374,155.513368141,-4550
64.9033482982,155.72432747,-4550
66.3852296507,156.297022545,-4550
62.8116940428,154.915976592,-4400
64.2525770827,155.47282726,-4400
65.0098509797,155.765487014,-4400
66.2938137292,156.261693504,-4400
65.502534806,155.955892002,-3400
65.6491941277,156.012570677,-3400
62.7929290368,154.908724576,-4450
64.2834429973,155.484755852,-4450
64.9743508197,155.751767449,-4450
66.3240412791,156.27337539,-4450
65.3496317306,155.896800336,-3650
65.8378196002,156.085467794,-3650
65.3725153836,155.905644064,-3600
65.8059411776,156.073147904,-3600
62.8451239227,154.928896066,-4300
64.1663498208,155.439503453,-4300
65.0650349834,155.786813692,-4300
66.2361472483,156.239407435,-4300
65.4046167943,155.918050131,-3550
65.7753848909,156.061338973,-3550
62.8288499209,154.922606736,-4350
64.2131068416,155.457573399,-4350
65.0385137086,155.776564152,-4350
66.2645044683,156.250366504,-4350
65.4372569239,155.930664394,-3500
65.74582739,156.049916037,-3500
65.4698962611,155.943278351,-3450
65.7172204615,156.038860465,-3450
65.2538799341,155.859795631,-3900
65.9944896946,156.146015281,-3900
65.2731710182,155.867250957,-3850
65.9588673294,156.132248489,-3850
62.876984117,154.941208911,-4200
64.1199997463,155.421590778,-4200
65.118446783,155.807455476,-4200
66.1769388779,156.21652548,-4200
65.2920150566,155.874533516,-3800
65.9293326324,156.120834366,-3800
65.310949931,155.881851179,-3750
65.8997992564,156.109420754,-3750
62.8611670255,154.935096161,-4250
64.143321037,155.430603637,-4250
65.0917024413,155.797119728,-4250
66.2121262435,156.230124161,-4250
65.3301535729,155.889272712,-3700
65.8702672013,156.098007652,-3700
62.9231002614,154.959031181,-4050
64.0297870945,155.386726758,-4050
65.1960059127,155.837429355,-4050
66.0846173911,156.180846469,-4050
62.9379483746,154.964769455,-4000
63.997101806,155.374095042,-4000
65.2152973814,155.84488483,-4000
66.0604483897,156.171505999,-4000
62.9079591346,154.953179667,-4100
64.06207687,155.399205621,-4100
65.1721520116,155.82821066,-4100
66.1087868257,156.190187106,-4100
62.9526210799,154.97043994,-3950
63.973871328,155.365117279,-3950
65.2345887218,155.852340255,-3950
66.0346924023,156.161552215,-3950
62.8925799474,154.947236152,-4150
64.0915598923,155.410599774,-4150
65.1452995642,155.817833133,-4150
66.1396367723,156.202109527,-4150
34.4256828726,143.945780639,-5850
51.8543060935,150.681331146,-5850
52.2838164317,150.8473218,-5850
53.435545841,151.29242475,-5850
34.756910646,144.073788535,-6250
45.6666326117,148.290012754,-6250
34.7139523267,144.057186654,-6200
46.6042656957,148.652374996,-6200
38.1191192183,145.373164015,-7650
38.1572460229,145.387898685,-7650
34.3840330654,143.929684452,-5800
55.2190799028,151.981697999,-5800
56.102593972,152.323145144,-5800
56.7025802934,152.555018776,-5800
58.1360186143,153.108992322,-5800
60.1848924901,153.900810086,-5800
60.404439835,153.985657421,-5800
61.8985556668,154.563080693,-5800
28.8663610198,141.797298074,-4400
29.2003551702,141.926375078,-4400
28.6285722863,141.705401083,-4350
29.3833665013,141.997102527,-4350
28.4598336461,141.640189528,-4300
29.5077928506,142.045188939,-4300
28.3011808575,141.578875799,-4250
29.5981124421,142.080094288,-4250
28.1606936058,141.524582413,-4200
29.6861616931,142.11412223,-4200
28.0022853416,141.463363184,-4150
29.7575220114,142.141700485,-4150
30.4071086398,142.392742894,-3700
31.8041991911,142.932669304,-3700
30.5069157621,142.43131484,-3650
31.6439987991,142.870757481,-3650
30.6473386392,142.485583348,-3600
31.4164630465,142.782822907,-3600
50.3239970274,150.08992046,-6000
51.3146748647,150.472782636,-6000
50.5651564073,150.183120087,-6050
51.1302872462,150.4015233,-6050
52.718071628,151.015146176,-5900
53.026510827,151.134347089,-5900
53.9295259927,151.483330722,-5800
54.1246318603,151.558732285,-5800
35.1013713072,144.206910478,-6600
43.6855065733,147.524377148,-6600
35.0414247718,144.183743248,-6550
44.0081888894,147.649082526,-6550
35.1617093659,144.230229018,-6650
41.3803833349,146.633528009,-6650
42.4180244798,147.034539853,-6650
42.8640467046,147.206911772,-6650
36.3901827086,144.704990801,-6850
39.554905208,145.928044852,-6850
36.3198378663,144.677804991,-6800
39.7045381773,145.985872738,-6800
36.6917269474,144.821527055,-7050
39.1874442024,145.786034085,-7050
37.6692571188,145.19930812,-7500
38.5732765724,145.548679875,-7500
36.6198689207,144.793756452,-7000
39.2658893232,145.816350368,-7000
35.3275974136,144.29433892,-6750
35.8572724144,144.499039697,-6750
36.2545740161,144.652582806,-6750
40.0548444812,146.121253816,-6750
36.5488202597,144.766298641,-6950
39.3450817621,145.846955463,-6950
35.2305696062,144.256841081,-6700
35.9970475783,144.553057887,-6700
36.1516051634,144.612788963,-6700
41.0329457201,146.499255578,-6700
36.4723306799,144.736738106,-6900
39.4432920474,145.884910287,-6900
37.0209629987,144.94876522,-7250
38.9199723922,145.682665628,-7250
36.8561987126,144.885089613,-7150
39.0498902542,145.732874317,-7150
37.0933042927,144.976722589,-7300
38.8564951765,145.658133914,-7300
37.3606520533,145.080043105,-7350
38.7903388902,145.632566834,-7350
36.7741084826,144.853364623,-7100
39.1177847307,145.759113146,-7100
37.480235886,145.126258054,-7400
38.7229782762,145.606534324,-7400
37.5732588053,145.162208144,-7450
38.6549569325,145.580246464,-7450
37.8912884774,145.285115438,-7600
38.3738903013,145.471624087,-7600
37.7696882996,145.238121242,-7550
38.4920494167,145.517288433,-7550
36.9304208937,144.913773878,-7200
38.9839380453,145.707386105,-7200
34.9392643937,144.144261852,-6450
44.3783146444,147.792123125,-6450
34.8895903541,144.125064581,-6400
44.5442541453,147.856252912,-6400
34.8433748761,144.107203922,-6350
44.7283288039,147.9273913,-6350
34.5496771446,143.993700068,-6000
49.2923902852,149.691240701,-6000
34.7997870087,144.090358743,-6300
44.9773134401,148.023615114,-6300
34.5086562896,143.977846949,-5950
49.7003161984,149.848889733,-5950
49.9935903572,149.962229891,-5950
51.4652423881,150.530971694,-5950
34.4672238017,143.961834748,-5900
51.6276245875,150.593726708,-5900
34.6721550553,144.041033478,-6150
47.3975177718,148.958939052,-6150
34.6313644395,144.025269338,-6100
47.8975679077,149.15219086,-6100
34.5905384857,144.009491541,-6050
48.753787758,149.483089748,-6050
34.9898998039,144.163830659,-6500
44.2077592254,147.726209448,-6500
35.4168299773,144.32882417,-6800
35.7582937598,144.460787924,-6800
70.7478492452,157.983021735,-5850
71.5452394476,158.291185031,-5850
67.8607124129,156.867244791,-5200
67.9879963863,156.916435574,-5200
68.1438817163,156.976679777,-5150
69.8305567893,157.62852043,-5150
68.2158123533,157.004478441,-5100
69.7929281758,157.613978293,-5100
57.3364690381,152.799994504,-5750
57.6082575506,152.905031214,-5750
34.260005005,143.881751964,-5650
81.537086872,162.152682989,-5650
34.2189541101,143.865887236,-5600
81.6714228769,162.204599135,-5600
34.1779016416,143.850021899,-5550
34.1335368186,143.832876454,-5500
1.03358064344,131.040906385,-2400
4.32255537733,132.311979559,-2400
1.05187331068,131.047975858,-2350
4.28262718112,132.296548714,-2350
10.0062970433,134.50854601,-3650
10.8731407625,134.84355065,-3650
34.0460637888,143.799071201,-5400
34.0896427784,143.81591295,-5450
33.7261789868,143.675446965,-5050
33.7735157486,143.69374096,-5100
33.8217155229,143.712368479,-5150
33.8653255052,143.729222205,-5200
33.9099622363,143.746472733,-5250
33.955804706,143.764189237,-5300
34.0029985842,143.782428013,-5350
33.3703951224,143.537949002,-4700
33.4261066602,143.559479554,-4750
33.4854259336,143.582404369,-4800
33.5324453481,143.60057572,-4850
33.5796136121,143.618804597,-4900
33.6318813714,143.63900425,-4950
33.6807811233,143.657902285,-5000
33.3189224579,143.518056625,-4650
33.1900927667,143.468268476,-4550
33.2530499132,143.492599201,-4600
-4.1355916078,129.043202932,-4350
32.8932715995,143.353557524,-4350
-8.7277051333,127.268512402,-4400
-7.80667342077,127.624458798,-4400
-7.61956651608,127.696769042,-4400
-4.82821346252,128.775528921,-4400
32.9715993398,143.383828444,-4400
-8.51813157923,127.349505217,-4450
-8.03359975113,127.536759744,-4450
-7.43481855519,127.768167638,-4450
-5.77034165703,128.411429477,-4450
33.047752891,143.413259116,-4450
-7.31579323656,127.814166742,-4500
-6.35449938786,128.185673038,-4500
33.1289151476,143.444625476,-4500
-3.71141954863,129.20713053,-4300
32.8196629391,143.325110363,-4300
-3.3153580511,129.360194382,-4250
32.743685922,143.295747916,-4250
-1.41498648387,130.094621222,-4000
27.2458697348,141.171035129,-4000
29.9641266802,142.221545931,-4000
32.4020911724,143.163733547,-4000
-1.67723566702,129.993271127,-4050
27.5676241463,141.295381904,-4050
29.8972911036,142.195716329,-4050
32.4653109107,143.188165755,-4050
-2.18724752161,129.796169465,-4100
27.8098217811,141.38898278,-4100
29.8292670159,142.169427409,-4100
32.5268113123,143.211933499,-4100
-2.59375987,129.639066726,-4150
32.5863089442,143.234927243,-4150
-2.90306923738,129.519529523,-4200
32.6559846607,143.26185446,-4200
0.182772161577,130.7120988,-3650
26.5161018067,140.889005466,-3650
0.0636534963849,130.666063621,-3700
26.581608687,140.914321574,-3700
-0.121219900507,130.594616549,-3750
26.6522772021,140.941632472,-3750
30.321514341,142.359663705,-3750
31.9470530476,142.9878773,-3750
-0.505726174618,130.446018384,-3800
26.7231221815,140.969011567,-3800
30.2425841334,142.329159953,-3800
32.0657971678,143.03376773,-3800
-0.873980110227,130.303701177,-3850
26.8140684795,141.004159116,-3850
30.1677062577,142.300222285,-3850
32.1651332566,143.072157638,-3850
-1.0838146737,130.222607491,-3900
26.9087634606,141.040755399,-3900
30.0992310098,142.273759007,-3900
32.2508872302,143.105298536,-3900
-1.252304779,130.157491985,-3950
27.046813062,141.094106719,-3950
30.031903727,142.247739378,-3950
32.3336470995,143.137282318,-3950
0.576228797015,130.864155965,-3300
4.75198158395,132.477937699,-3300
14.0298760902,136.06351794,-3300
15.3682291459,136.580744372,-3300
17.5853302716,137.437576057,-3300
26.0948984228,140.726225158,-3300
0.532254046007,130.847161269,-3350
4.78376250382,132.490219908,-3350
13.9364744238,136.027421478,-3350
15.4318565669,136.605334134,-3350
17.3944880193,137.363822232,-3350
26.1529530984,140.74866125,-3350
0.487242369791,130.829765838,-3400
4.81857868689,132.50367514,-3400
12.5535702053,135.492977587,-3400
13.1589290158,135.726927497,-3400
13.8268898751,135.9850709,-3400
26.2123075032,140.771599642,-3400
0.437455574514,130.810524991,-3450
4.85672136347,132.518415944,-3450
12.0778647419,135.309134139,-3450
26.271276149,140.794388952,-3450
0.385378726636,130.790399119,-3500
4.89795197527,132.534350127,-3500
8.93443709121,134.094309799,-3500
8.97370465527,134.109485333,-3500
11.9389939822,135.25546547,-3500
26.3312081614,140.817550569,-3500
0.325385608506,130.767213887,-3550
4.9491900007,132.554151823,-3550
6.87156268478,133.297081322,-3550
7.38850776239,133.496862431,-3550
8.8177667372,134.049220806,-3550
9.06638771054,134.145304077,-3550
11.8050044148,135.20368321,-3550
26.3918634767,140.840991717,-3550
0.254821567377,130.739943364,-3600
9.19605904443,134.195417492,-3600
11.5654110614,135.111088797,-3600
26.4533668445,140.864760608,-3600
0.82065796852,130.958619252,-2950
4.57922863563,132.411174755,-2950
14.8960593274,136.398267327,-2950
14.9058803609,136.402062811,-2950
19.0197288957,137.991920727,-2950
20.4254411545,138.535179124,-2950
20.5336570321,138.577000759,-2950
25.6206076605,140.542928443,-2950
0.792767581148,130.947840597,-3000
4.59908388417,132.41884811,-3000
14.5795692164,136.275955019,-3000
14.9798183347,136.43063724,-3000
18.7256119924,137.878254878,-3000
25.7139187781,140.578989911,-3000
0.764035125038,130.936736512,-3050
4.62282920181,132.428024841,-3050
14.4543462843,136.227560756,-3050
15.0490055,136.457375649,-3050
18.5269487034,137.801478497,-3050
25.7842746504,140.606179984,-3050
0.734204451845,130.925208005,-3100
4.64727866752,132.437473701,-3100
14.350625844,136.18747645,-3100
15.1160665119,136.483292374,-3100
18.2817642537,137.706723322,-3100
25.8543822571,140.63327411,-3100
0.703377934775,130.91329464,-3150
4.67246404044,132.447206963,-3150
14.2621410359,136.153280181,-3150
15.1788367438,136.507550863,-3150
18.073513374,137.626241674,-3150
25.9162398718,140.657179905,-3150
0.661044811402,130.896934375,-3200
4.69841901624,132.457237649,-3200
14.1772626464,136.120477665,-3200
15.240889102,136.531531919,-3200
17.931628726,137.571408243,-3200
25.9769482316,140.680641553,-3200
0.618942122713,130.880663165,-3250
4.72399479115,132.467121787,-3250
14.1027989371,136.091700058,-3250
15.3044656679,136.556102028,-3250
17.8002506279,137.520635224,-3250
26.0376653414,140.704106583,-3250
0.871203432456,130.978153298,-2850
4.52843884197,132.391546284,-2850
19.161911045,138.046869132,-2850
20.2306179132,138.459886787,-2850
20.6603672977,138.625969824,-2850
25.266502929,140.406079406,-2850
0.847742808333,130.969086591,-2900
4.55517742382,132.401879806,-2900
19.0985127905,138.022367934,-2900
20.3179896188,138.493652881,-2900
20.61172312,138.607170559,-2900
25.5169940202,140.502885411,-2900
0.943583331127,131.006125586,-2650
4.44578332256,132.35960283,-2650
0.96143237919,131.013023615,-2600
4.4290932769,132.353152713,-2600
1.01534922849,131.033860583,-2450
4.35958125176,132.326288758,-2450
0.925795376241,130.999251166,-2700
4.46247347594,132.366052988,-2700
19.3998865725,138.138838312,-2700
19.5544231231,138.198561259,-2700
20.7703991912,138.668493285,-2700
24.8502047557,140.245194789,-2700
0.908111462581,130.992416955,-2750
4.48144460252,132.373384661,-2750
19.3239180625,138.109479152,-2750
19.66366453,138.240779224,-2750
20.7399696414,138.656733333,-2750
24.9246784656,140.273976261,-2750
0.890771482051,130.985715661,-2800
4.5031898569,132.381788438,-2800
19.2437288561,138.078488841,-2800
20.1353030777,138.423050952,-2800
20.7043886905,138.642982546,-2800
24.9805172236,140.295555979,-2800
21.0933001568,138.793283163,-2150
21.5758855626,138.979785466,-2150
21.1325063357,138.808434973,-2100
21.5012111467,138.950926428,-2100
21.1730729598,138.824112548,-2050
21.434130867,138.925002257,-2050
0.979342833967,131.019945377,-2550
4.41240333898,132.346702639,-2550
0.997315011128,131.026890992,-2500
4.39388668782,132.339546604,-2500
5.08725136341,132.607507689,-3650
6.62475447022,133.201698618,-3650
5.0160855045,132.580004585,-3600
6.74263995285,133.247257215,-3600
5.49500354201,132.765089579,-3700
6.51049521125,133.157541429,-3700
5.71149456003,132.848755751,-3750
6.37795476813,133.106319205,-3750
-8.33609455687,127.41985613,-4500
-8.21561936038,127.466415561,-4500
1.52937332393,131.232512836,-1700
1.60027703537,131.259914629,-1700
1.19576203886,131.103583796,-2000
1.92350953617,131.384832633,-2000
1.1731049493,131.094827627,-2050
2.07015662912,131.441506582,-2050
3.13968431228,131.854841453,-1800
3.66695051076,132.058611313,-1800
3.21019838317,131.882092664,-1750
3.59498315204,132.030798457,-1750
3.27865345456,131.908548144,-1700
3.52639543282,132.004291714,-1700
1.29464331806,131.141797936,-1850
1.70409821379,131.300037866,-1850
1.34005295985,131.159347167,-1800
1.66949048611,131.286663196,-1800
1.2493673442,131.124300363,-1900
1.77661986208,131.328064935,-1900
1.21854001166,131.112386682,-1950
1.83565276398,131.350879078,-1950
1.38559684999,131.17694828,-1750
1.63488342668,131.273288783,-1750
3.01074552623,131.805011143,-1900
3.76634565241,132.097024043,-1900
2.93202614494,131.774588868,-1950
3.81589263355,132.11617221,-1950
3.07764062921,131.830863749,-1850
3.72019131881,132.079187014,-1850
2.82962579481,131.73501473,-2000
3.85896806239,132.13281935,-2000
2.64550292777,131.663857711,-2050
3.90410210683,132.150262072,-2050
1.15056778859,131.086117806,-2100
3.95599451957,132.170316666,-2100
1.07061283198,131.055218024,-2300
4.2181586746,132.271633901,-2300
1.12971015082,131.078057062,-2150
4.01919656208,132.194742035,-2150
1.10991190429,131.070405735,-2200
4.08362622649,132.219641837,-2200
1.09021304578,131.062792818,-2250
4.15013087807,132.245343548,-2250
-9.8281727644,126.843220329,-4350
-9.55735754448,126.947880896,-4350
-9.05944068668,127.140308267,-4350
15.9394541844,136.801502779,-3850
16.5085123298,137.021423758,-3850
16.0079802843,136.827985709,-3900
16.4379781785,136.994164787,-3900
16.090884326,136.860025208,-3950
16.3501125169,136.960207796,-3950
7.82911861795,133.667143045,-3800
8.48196057451,133.919443523,-3800
7.75604106568,133.638901139,-3750
8.56133178739,133.950117708,-3750
7.59913772665,133.578263511,-3650
8.68822555237,133.99915769,-3650
7.67882150325,133.609058491,-3700
8.63145659017,133.977218481,-3700
8.01824051969,133.740232015,-3900
8.31099192004,133.853370146,-3900
7.50181669601,133.540652352,-3600
8.74256634725,134.020158498,-3600
7.90953399182,133.698220762,-3850
8.40281263333,133.888855625,-3850
5.96900363884,132.948273962,-3800
6.17803372519,133.029056746,-3800
15.7087222259,136.712332984,-3600
16.8843241622,137.166661826,-3600
15.7556234764,136.730458669,-3650
16.8064640705,137.136571637,-3650
15.5530570572,136.652173866,-3450
17.1720122854,137.277843178,-3450
15.4886798825,136.627294349,-3400
17.2703683689,137.315854348,-3400
15.8022358481,136.748472713,-3700
16.7230656561,137.10434108,-3700
15.8480174961,136.766165711,-3750
16.651003916,137.076491749,-3750
15.8939401243,136.783913194,-3800
16.5729601759,137.046330586,-3800
15.6622313124,136.694365879,-3550
16.9698274263,137.199705834,-3550
15.6155624591,136.676330007,-3500
17.0652802177,137.236594984,-3500
21.0562301538,138.778956909,-2200
21.6507469156,139.008716749,-2200
20.9881442246,138.75264409,-2300
21.8449668477,139.083775928,-2300
20.9613287762,138.742280861,-2350
22.4516057789,139.318220561,-2350
20.9345144353,138.73191806,-2400
22.8602769435,139.476157607,-2400
20.8808870471,138.711192959,-2500
23.4697470937,139.711696406,-2500
20.9077005256,138.721555427,-2450
23.1730743498,139.597042814,-2450
20.8495540387,138.699083852,-2550
23.7440225352,139.817694227,-2550
24.3042396693,140.034198466,-2550
24.4926159016,140.106999261,-2550
21.0192221009,138.764654597,-2250
21.7334401924,139.040674795,-2250
20.8190176752,138.687282621,-2600
24.6843391564,140.181093562,-2600
20.7947083201,138.677887909,-2650
24.7760483998,140.216535963,-2650

