ELEV,y2,x2
-4050,147.475765937,-10.7629755209
-4050,133.750334839,-4.40674514966
-4050,99.4816114867,11.4630587642
-4100,147.579494122,-10.8110119169
-4100,133.712636706,-4.38928719056
-4100,99.553069555,11.4299666201
-4150,147.67502759,-10.8552533492
-4150,133.667585598,-4.3684240773
-4150,99.6244461632,11.3969122001
-4200,147.768611427,-10.8985919096
-4200,133.619193422,-4.34601371962
-4200,99.6986317022,11.3625569676
-3650,144.672976921,-9.46500735228
-3650,140.118372831,-7.35577576299
-3650,139.372241876,-7.01024342947
-3650,134.006267603,-4.52526730011
-3700,144.792436318,-9.52032885313
-3700,140.089001523,-7.34217394641
-3700,139.419479397,-7.03211906808
-3700,133.978287804,-4.51230988924
-3750,144.922356067,-9.58049453013
-3750,140.059549143,-7.32853458526
-3750,139.464114164,-7.05278937377
-3750,133.949730492,-4.49908503285
-3800,145.047721446,-9.63855108413
-3800,140.00347231,-7.30256547241
-3800,139.518443124,-7.07794904891
-3800,133.920502604,-4.48554963361
-3850,145.191160177,-9.70497738526
-3850,139.937516968,-7.27202163391
-3850,139.573171092,-7.10329350424
-3850,133.890714686,-4.4717548853
-3900,147.008935415,-10.5467868768
-3900,146.271528684,-10.2052947207
-3900,145.344237191,-9.77586716331
-3900,139.871335271,-7.24137297102
-3900,139.644820892,-7.13647443884
-3900,133.857038553,-4.45615950927
-3900,99.2548965124,11.5680501918
-3950,147.221027733,-10.6450065699
-3950,145.720488452,-9.95010866263
-3950,145.64472979,-9.91502491856
-3950,133.822445272,-4.44013940322
-3950,99.3335080743,11.5316452736
-3300,143.394284517,-8.87284646233
-3300,140.301987184,-7.44080734553
-3300,137.352165686,-6.07474861426
-3300,134.185663698,-4.6083454126
-3350,143.490572449,-8.91743728616
-3350,140.27999665,-7.43062355647
-3350,139.051462078,-6.86169069695
-3350,138.549425683,-6.62919825578
-3350,137.396298798,-6.09518660455
-3350,134.161233895,-4.59703200055
-3400,143.611900362,-8.9736240943
-3400,140.257964909,-7.42042068385
-3400,139.124406014,-6.89547094474
-3400,138.472792308,-6.59370943371
-3400,137.441957675,-6.11633117452
-3400,134.136487844,-4.58557213472
-3450,143.812252791,-9.06640705963
-3450,140.235069681,-7.40981793184
-3450,139.179194806,-6.92084356734
-3450,134.111418047,-4.57396234197
-3500,144.227163181,-9.25855155396
-3500,140.206003618,-7.39635747351
-3500,139.228569059,-6.94370872346
-3500,134.084855219,-4.5616611288
-3550,144.439178184,-9.35673544294
-3550,140.17687355,-7.38286737455
-3550,139.276242682,-6.96578632011
-3550,134.059757642,-4.55003847161
-3600,144.56444895,-9.41474818148
-3600,140.147663396,-7.36934018824
-3600,139.322260465,-6.98709709913
-3600,134.033687211,-4.53796528688
-3000,143.032479075,-8.70529480433
-3000,140.429628166,-7.49991772848
-3050,143.081639882,-8.72806111393
-3050,140.408654629,-7.49020490918
-3100,143.131645296,-8.75121856013
-3100,140.38748636,-7.48040190965
-3150,143.189686153,-8.77809720998
-3150,140.366286185,-7.47058413436
-3200,143.249617861,-8.80585151088
-3200,140.345054032,-7.46075155035
-3250,143.319256147,-8.83810091577
-3250,140.32378983,-7.45090412455
-4850,163.185252932,-18.0380197541
-4850,162.779092374,-17.8499272959
-4700,168.041829954,-20.2870946394
-4700,167.701263975,-20.1293789505
-4750,168.195217096,-20.3581280373
-4750,167.585487838,-20.0757631627
-2850,142.897620565,-8.64284199323
-2850,140.490561079,-7.52813568621
-2900,142.943050732,-8.66388064778
-2900,140.470254791,-7.51873186872
-2950,142.986536482,-8.68401884537
-2950,140.44994382,-7.50932588303
-2550,142.657432443,-8.53161116703
-2550,140.61230828,-7.58451666613
-2600,142.696013288,-8.54947790941
-2600,140.592022346,-7.57512227476
-2650,142.733983011,-8.5670616416
-2650,140.571739444,-7.56572928796
-2700,142.772940214,-8.58510267474
-2700,140.551451869,-7.55633413639
-2750,142.814443501,-8.6043227962
-2750,140.531159617,-7.54693681937
-2800,142.855925994,-8.62353328801
-2800,140.510862688,-7.5375373362
-2200,142.375063237,-8.4008463329
-2200,140.775465728,-7.66007468098
-2450,142.581200625,-8.49630830545
-2450,140.659570775,-7.60640387003
-2500,142.618567152,-8.51361269836
-2500,140.635926697,-7.59545432639
-1850,142.026676106,-8.23950867807
-1850,141.023836941,-7.77509508627
-2000,142.200124599,-8.31983246365
-2000,140.902194712,-7.71876271853
-2050,142.246012793,-8.34108322995
-2050,140.867169434,-7.70254255536
-2100,142.292569027,-8.36264336495
-2100,140.832419301,-7.68644981082
-2150,142.33392333,-8.38179449214
-2150,140.79841045,-7.67070035381
-5650,129.733467355,-2.54653872567
-5650,120.132740226,1.89954627698
-5700,129.656793942,-2.51103136177
-5700,120.227220981,1.85579235488
-5750,129.609744848,-2.48924298414
-5750,120.311622858,1.81670594889
-5800,129.58018089,-2.475551951
-5800,120.371551796,1.78895293103
-6500,129.249149502,-2.32225171997
-6500,121.898714672,1.08172566885
-6450,129.266732742,-2.33039449676
-6450,121.842582678,1.10772032701
-5950,129.498821386,-2.43787446427
-5950,120.534521546,1.71348183868
-6400,129.28658482,-2.33958796966
-6400,121.789429458,1.13233551818
-6350,129.306903488,-2.34899752001
-6350,121.737967815,1.15616734191
-5900,129.525820081,-2.45037752674
-5900,120.479865656,1.7387929147
