ELEV,y2,x2
-5600,129.688927968,8.13519818514
-5600,121.413870611,13.6293422481
-5550,129.714692988,8.11809175004
-5550,121.219044775,13.7586949722
-5500,129.740665649,8.10084745405
-5500,121.030370751,13.8839632599
-4800,156.501474166,-9.66673177619
-4850,168.275563579,-17.4840242312
-4850,166.114124069,-16.0489574346
-4850,164.573635618,-15.0261650705
-4850,163.506328829,-14.3175370813
-4850,160.990596029,-12.6472406914
-4850,160.485511547,-12.3118947495
-4850,159.620366212,-11.7374898965
-5400,129.793684602,8.0656460347
-5400,120.621462652,14.1554538262
-5450,129.767048542,8.08333078804
-5450,120.834679005,14.0138908964
-5050,130.018153525,7.91661207015
-5050,119.617077679,14.8223054857
-5100,129.982611246,7.9402100217
-5100,119.716840477,14.7560689442
-5150,129.948394562,7.96292785723
-5150,119.819956604,14.6876059919
-5200,129.91548295,7.98477920267
-5200,119.930084499,14.6144876439
-5250,129.883184793,8.00622325084
-5250,120.055929003,14.5309344061
-5300,129.851572855,8.02721169014
-5300,120.20936611,14.4290613278
-5350,129.821071441,8.04746280831
-5350,120.401270219,14.3016484559
-4700,130.320969208,7.71556053506
-4700,116.280384236,17.0376707311
-4750,130.272564406,7.74769843399
-4750,116.852227358,16.6580010371
-4800,130.225506942,7.77894178065
-4800,117.375600192,16.3105127209
-4850,130.180152773,7.80905424122
-4850,117.66957647,16.1153300228
-4900,130.136609659,7.83796426927
-4900,119.214817196,15.0893824318
-4950,130.095690913,7.86513187366
-4950,119.390245473,14.9729085287
-5000,130.055984542,7.89149453352
-5000,119.507774898,14.8948760073
-4650,130.370886253,7.6824185971
-4650,115.9186449,17.2778440541
-4550,154.310097945,-8.21178879073
-4550,130.46923028,7.61712403445
-4550,114.234073092,18.3962991655
-4600,154.598223534,-8.4030869807
-4600,130.418934399,7.65051749691
-4600,115.618549325,17.4770896003
-4350,153.314163857,-7.55054801362
-4350,130.72818577,7.4451930489
-4350,112.109389411,19.8069622853
-4350,110.220795127,21.0608761408
-4350,104.993801574,24.5312878072
-4400,153.436663471,-7.63188044442
-4400,130.651172191,7.4963254673
-4400,112.260905428,19.7063646958
-4400,110.052580812,21.1725604032
-4400,107.802812363,22.6662723417
-4450,153.573286434,-7.72258993549
-4450,130.580464379,7.54327123365
-4450,113.827821912,18.6660256959
-4450,113.114002518,19.1399591581
-4450,112.435667411,19.5903331721
-4500,153.777672387,-7.85829000622
-4500,130.521969136,7.58210858261
-4500,114.039221787,18.5256687991
-4300,153.194039416,-7.47079255627
-4300,130.920006286,7.3178356776
-4300,111.958196945,19.907345057
-4300,110.332630815,20.9866239204
-4300,104.850800024,24.6262322992
-4250,153.060566294,-7.38217437182
-4250,131.00660496,7.26033932816
-4250,111.798161157,20.0135992659
-4250,110.416842774,20.9307122072
-4250,104.756934722,24.6885532562
-4250,103.540484855,25.4962033459
-4250,103.258415926,25.6834802749
-4000,150.878460301,-5.93338626461
-4000,131.213415403,7.12302954054
-4000,102.765687618,26.0106224556
-4050,150.966922968,-5.99212019445
-4050,131.187221831,7.14042050911
-4050,111.17205031,20.4292994893
-4050,110.751561435,20.7084789991
-4050,102.847981069,25.955984517
-4100,151.097476587,-6.07880000336
-4100,131.158477281,7.15950517429
-4100,111.352199913,20.3096909078
-4100,110.634000454,20.7865324723
-4100,102.940951642,25.8942576071
-4150,152.616445825,-7.08730489488
-4150,151.768899026,-6.52458441859
-4150,151.363787876,-6.25561480064
-4150,131.12667848,7.18061767968
-4150,111.489869734,20.2182863655
-4150,110.563360832,20.8334329637
-4150,103.035652814,25.8313816822
-4200,152.892591683,-7.27064925858
-4200,131.074382505,7.21533908483
-4200,111.647508505,20.1136236326
-4200,110.499479232,20.8758465326
-4200,103.133986674,25.7660938696
-3650,150.431117338,-5.63637724398
-3650,137.787633384,2.7581412834
-3650,132.39715258,6.3370987245
-3650,131.362476103,7.02406213467
-3700,150.49310732,-5.67753489122
-3700,137.632296343,2.86127580478
-3700,132.418148588,6.32315862889
-3700,131.34256538,7.03728166658
-3750,150.552569571,-5.71701427562
-3750,137.494922415,2.95248389209
-3750,132.443456093,6.30635595604
-3750,131.324233518,7.04945292805
-3800,150.609066877,-5.75452511418
-3800,137.352742482,3.0468828792
-3800,134.230379085,5.11994576894
-3800,133.658565141,5.49959609051
-3800,132.471166395,6.28795797033
-3800,131.306263125,7.06138419647
-3850,150.666166945,-5.79243614999
-3850,131.286041396,7.07481021746
-3900,150.730309626,-5.83502306091
-3900,131.263150347,7.09000850706
-3900,102.559921746,26.14723871
-3900,98.4601231195,28.8692602395
-3900,97.3509321857,29.6056968006
-3950,150.801923158,-5.8825701711
-3950,131.238600597,7.10630807547
-3950,102.661406297,26.0798590271
-3300,149.980930971,-5.33748037197
-3300,143.256320273,-0.872740329095
-3350,150.045303982,-5.38022020869
-3350,143.19508959,-0.83208681116
-3350,132.259405982,6.42855424248
-3350,131.493805141,6.93686749394
-3400,150.106428637,-5.4208033304
-3400,143.107249122,-0.773765984722
-3400,132.28131553,6.41400761006
-3400,131.470078761,6.95262039412
-3450,150.186166682,-5.47374463175
-3450,139.754967764,1.45194870557
-3450,132.305488027,6.3979585151
-3450,131.447452665,6.96764277089
-3500,150.250846291,-5.51668803099
-3500,139.704442945,1.48549416878
-3500,132.329246402,6.38218437287
-3500,131.425298459,6.98235184096
-3550,150.311178439,-5.55674497504
-3550,139.620136027,1.54146892946
-3550,132.352564873,6.36670229994
-3550,131.4038229,6.99661032995
-3600,150.369986221,-5.59578983126
-3600,139.508725552,1.61543883314
-3600,132.375455534,6.35150426777
-3600,131.382888862,7.01050928155
-3000,149.609208097,-5.09067857561
-3000,143.490927479,-1.02850550767
-3050,149.666531171,-5.12873767445
-3050,143.457237862,-1.00613761372
-3100,149.724676631,-5.1673427888
-3100,143.421042837,-0.982106277598
-3150,149.785815905,-5.20793561714
-3150,143.386953079,-0.959472713305
-3200,149.845490129,-5.24755573888
-3200,143.349944826,-0.934901443374
-3250,149.909117576,-5.28980056536
-3250,143.303803447,-0.904266321831
-4550,167.242226554,-16.7979501366
-4550,166.74703673,-16.4691736566
-4700,167.990570042,-17.2948055364
-4700,166.377965919,-16.2241326716
-4600,167.72423959,-17.1179780164
-4600,166.594064826,-16.3676094445
-4650,167.878443668,-17.2203603182
-4650,166.481270935,-16.2927210353
-4750,168.087696341,-17.3592916006
-4750,166.288818586,-16.1649441644
-4800,168.178202809,-17.4193824918
-4800,166.196932667,-16.1039373999
-4950,169.328811678,-18.1833180895
-4950,168.548487823,-17.6652296354
-4750,164.168413811,-14.7571219824
-4750,163.801693409,-14.513641529
-4800,164.415650966,-14.9212726932
-4800,163.647052265,-14.4109690416
-4900,166.020903792,-15.9870647363
-4900,164.70642405,-15.1143286623
-4950,165.922492114,-15.9217252573
-4950,164.861683321,-15.2174115488
-5000,165.792597856,-15.8354832242
-5000,165.070288623,-15.355913016
-4850,157.684183451,-10.4519801335
-4850,157.053826491,-10.0334607445
-4800,159.239503427,-11.4846197448
-4800,158.066170001,-10.7055963979
-4750,158.926653354,-11.276905973
-4750,158.389748794,-10.9204333986
-2850,149.39822542,-4.95059867375
-2850,148.72366789,-4.50273274549
-2850,147.275924732,-3.54151771857
